Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,009225,2016,03,04,26.9,1,Y
IDCJAC0010,009225,2016,03,05,28.7,1,Y
IDCJAC0010,009225,2016,03,06,32.0,1,Y
IDCJAC0010,009225,2016,03,07,33.0,1,Y
IDCJAC0010,009225,2016,03,08,35.1,1,Y
IDCJAC0010,009225,2016,03,09,37.2,1,Y
IDCJAC0010,009225,2016,03,10,29.8,1,Y
IDCJAC0010,009225,2016,03,11,29.5,1,Y
IDCJAC0010,009225,2016,03,12,33.0,1,Y
IDCJAC0010,009225,2016,03,13,39.7,1,Y
IDCJAC0010,009225,2016,03,14,39.8,1,Y
IDCJAC0010,009225,2016,03,15,28.9,1,Y
IDCJAC0010,009225,2016,03,16,26.2,1,Y
IDCJAC0010,009225,2016,03,17,28.5,1,Y
IDCJAC0010,009225,2016,03,18,29.8,1,Y
IDCJAC0010,009225,2016,03,19,25.2,1,Y
IDCJAC0010,009225,2016,03,20,31.6,1,Y
IDCJAC0010,009225,2016,03,21,33.3,1,Y
IDCJAC0010,009225,2016,03,22,27.3,1,Y
IDCJAC0010,009225,2016,03,23,24.0,1,Y
IDCJAC0010,009225,2016,03,24,27.1,1,Y
IDCJAC0010,009225,2016,03,25,32.7,1,Y
IDCJAC0010,009225,2016,03,26,23.0,1,Y
IDCJAC0010,009225,2016,03,27,23.0,1,Y
IDCJAC0010,009225,2016,03,28,26.0,1,Y
IDCJAC0010,009225,2016,03,29,28.4,1,Y
IDCJAC0010,009225,2016,03,30,30.1,1,Y
IDCJAC0010,009225,2016,03,31,25.7,1,Y
IDCJAC0010,009225,2016,04,01,25.3,1,Y
IDCJAC0010,009225,2016,04,02,30.5,1,Y
IDCJAC0010,009225,2016,04,03,33.8,1,Y
IDCJAC0010,009225,2016,04,04,25.1,1,Y
IDCJAC0010,009225,2016,04,05,22.4,1,Y
IDCJAC0010,009225,2016,04,06,24.3,1,Y
IDCJAC0010,009225,2016,04,07,24.8,1,Y
IDCJAC0010,009225,2016,04,08,27.5,1,Y
IDCJAC0010,009225,2016,04,09,24.1,1,Y
IDCJAC0010,009225,2016,04,10,26.5,1,Y
IDCJAC0010,009225,2016,04,11,23.7,1,Y
IDCJAC0010,009225,2016,04,12,25.0,1,Y
IDCJAC0010,009225,2016,04,13,24.9,1,Y
IDCJAC0010,009225,2016,04,14,23.8,1,Y
IDCJAC0010,009225,2016,04,15,26.7,1,Y
IDCJAC0010,009225,2016,04,16,32.6,1,Y
IDCJAC0010,009225,2016,04,17,24.4,1,Y
IDCJAC0010,009225,2016,04,18,23.3,1,Y
IDCJAC0010,009225,2016,04,19,24.3,1,Y
IDCJAC0010,009225,2016,04,20,24.5,1,Y
IDCJAC0010,009225,2016,04,21,25.5,1,Y
IDCJAC0010,009225,2016,04,22,26.1,1,Y
IDCJAC0010,009225,2016,04,23,30.0,1,Y
IDCJAC0010,009225,2016,04,24,26.5,1,Y
IDCJAC0010,009225,2016,04,25,21.0,1,Y
IDCJAC0010,009225,2016,04,26,21.5,1,Y
IDCJAC0010,009225,2016,04,27,19.5,1,Y
IDCJAC0010,009225,2016,04,28,20.9,1,Y
IDCJAC0010,009225,2016,04,29,21.4,1,Y
IDCJAC0010,009225,2016,04,30,19.6,1,Y
IDCJAC0010,009225,2016,05,01,19.4,1,Y
IDCJAC0010,009225,2016,05,02,20.6,1,Y
IDCJAC0010,009225,2016,05,03,21.5,1,Y
IDCJAC0010,009225,2016,05,04,22.3,1,Y
IDCJAC0010,009225,2016,05,05,21.0,1,Y
IDCJAC0010,009225,2016,05,06,20.3,1,Y
IDCJAC0010,009225,2016,05,07,18.6,1,Y
IDCJAC0010,009225,2016,05,08,17.0,1,Y
IDCJAC0010,009225,2016,05,09,20.9,1,Y
IDCJAC0010,009225,2016,05,10,22.8,1,Y
IDCJAC0010,009225,2016,05,11,25.5,1,Y
IDCJAC0010,009225,2016,05,12,25.5,1,Y
IDCJAC0010,009225,2016,05,13,22.7,1,Y
IDCJAC0010,009225,2016,05,14,22.3,1,Y
IDCJAC0010,009225,2016,05,15,22.4,1,Y
IDCJAC0010,009225,2016,05,16,21.2,1,Y
IDCJAC0010,009225,2016,05,17,21.5,1,Y
IDCJAC0010,009225,2016,05,18,22.0,1,Y
IDCJAC0010,009225,2016,05,19,19.8,1,Y
IDCJAC0010,009225,2016,05,20,22.0,1,Y
IDCJAC0010,009225,2016,05,21,17.5,1,Y
IDCJAC0010,009225,2016,05,22,19.6,1,Y
IDCJAC0010,009225,2016,05,23,20.6,1,Y
IDCJAC0010,009225,2016,05,24,19.5,1,Y
IDCJAC0010,009225,2016,05,25,19.2,1,Y
IDCJAC0010,009225,2016,05,26,19.8,1,Y
IDCJAC0010,009225,2016,05,27,20.7,1,Y
IDCJAC0010,009225,2016,05,28,20.0,1,Y
IDCJAC0010,009225,2016,05,29,19.3,1,Y
IDCJAC0010,009225,2016,05,30,20.0,1,Y
IDCJAC0010,009225,2016,05,31,20.6,1,Y
IDCJAC0010,009225,2016,06,01,21.2,1,Y
IDCJAC0010,009225,2016,06,02,21.4,1,Y
IDCJAC0010,009225,2016,06,03,24.3,1,Y
IDCJAC0010,009225,2016,06,04,17.8,1,Y
IDCJAC0010,009225,2016,06,05,18.1,1,Y
IDCJAC0010,009225,2016,06,06,17.3,1,Y
IDCJAC0010,009225,2016,06,07,14.2,1,Y
IDCJAC0010,009225,2016,06,08,15.1,1,Y
IDCJAC0010,009225,2016,06,09,17.3,1,Y
IDCJAC0010,009225,2016,06,10,18.5,1,Y
IDCJAC0010,009225,2016,06,11,19.6,1,Y
IDCJAC0010,009225,2016,06,12,21.1,1,Y
IDCJAC0010,009225,2016,06,13,18.5,1,Y
IDCJAC0010,009225,2016,06,14,19.8,1,Y
IDCJAC0010,009225,2016,06,15,19.1,1,Y
IDCJAC0010,009225,2016,06,16,20.3,1,Y
IDCJAC0010,009225,2016,06,17,17.4,1,Y
IDCJAC0010,009225,2016,06,18,19.6,1,Y
IDCJAC0010,009225,2016,06,19,20.6,1,Y
IDCJAC0010,009225,2016,06,20,17.2,1,Y
IDCJAC0010,009225,2016,06,21,16.8,1,Y
IDCJAC0010,009225,2016,06,22,18.4,1,Y
IDCJAC0010,009225,2016,06,23,16.9,1,Y
IDCJAC0010,009225,2016,06,24,17.4,1,Y
IDCJAC0010,009225,2016,06,25,17.0,1,Y
IDCJAC0010,009225,2016,06,26,18.4,1,Y
IDCJAC0010,009225,2016,06,27,17.9,1,Y
IDCJAC0010,009225,2016,06,28,18.6,1,Y
IDCJAC0010,009225,2016,06,29,19.2,1,Y
IDCJAC0010,009225,2016,06,30,18.4,1,Y
IDCJAC0010,009225,2016,07,01,19.3,1,N
IDCJAC0010,009225,2016,07,02,20.7,1,N
IDCJAC0010,009225,2016,07,03,16.6,1,N
IDCJAC0010,009225,2016,07,04,14.7,1,N
IDCJAC0010,009225,2016,07,05,16.7,1,N
IDCJAC0010,009225,2016,07,06,17.6,1,N
IDCJAC0010,009225,2016,07,07,15.9,1,N
IDCJAC0010,009225,2016,07,08,17.4,1,N
IDCJAC0010,009225,2016,07,09,14.5,1,N
IDCJAC0010,009225,2016,07,10,16.4,1,N
IDCJAC0010,009225,2016,07,11,16.6,1,N
IDCJAC0010,009225,2016,07,12,14.2,1,N
IDCJAC0010,009225,2016,07,13,16.0,1,N
IDCJAC0010,009225,2016,07,14,18.2,1,N
IDCJAC0010,009225,2016,07,15,22.0,1,N
IDCJAC0010,009225,2016,07,16,21.1,1,N
IDCJAC0010,009225,2016,07,17,19.4,1,N
IDCJAC0010,009225,2016,07,18,16.8,1,N
IDCJAC0010,009225,2016,07,19,18.0,1,N
IDCJAC0010,009225,2016,07,20,19.0,1,N
IDCJAC0010,009225,2016,07,21,15.3,1,N
IDCJAC0010,009225,2016,07,22,15.7,1,N
IDCJAC0010,009225,2016,07,23,17.1,1,N
IDCJAC0010,009225,2016,07,24,15.1,1,N
IDCJAC0010,009225,2016,07,25,17.1,1,N
IDCJAC0010,009225,2016,07,26,18.4,1,N
IDCJAC0010,009225,2016,07,27,19.0,1,N
IDCJAC0010,009225,2016,07,28,21.1,1,N
IDCJAC0010,009225,2016,07,29,22.5,1,N
IDCJAC0010,009225,2016,07,30,19.4,1,N
IDCJAC0010,009225,2016,07,31,15.6,1,N
IDCJAC0010,009225,2016,08,01,15.8,1,N
IDCJAC0010,009225,2016,08,02,17.3,1,N
IDCJAC0010,009225,2016,08,03,17.8,1,N
IDCJAC0010,009225,2016,08,04,15.9,1,N
IDCJAC0010,009225,2016,08,05,16.7,1,N
IDCJAC0010,009225,2016,08,06,17.7,1,N
IDCJAC0010,009225,2016,08,07,17.7,1,N
IDCJAC0010,009225,2016,08,08,15.1,1,N
IDCJAC0010,009225,2016,08,09,17.0,1,N
IDCJAC0010,009225,2016,08,10,18.4,1,N
IDCJAC0010,009225,2016,08,11,19.3,1,N
IDCJAC0010,009225,2016,08,12,17.9,1,N
IDCJAC0010,009225,2016,08,13,19.7,1,N
IDCJAC0010,009225,2016,08,14,21.9,1,N
IDCJAC0010,009225,2016,08,15,19.6,1,N
IDCJAC0010,009225,2016,08,16,19.9,1,N
IDCJAC0010,009225,2016,08,17,16.2,1,N
IDCJAC0010,009225,2016,08,18,15.4,1,N
IDCJAC0010,009225,2016,08,19,15.9,1,N
IDCJAC0010,009225,2016,08,20,17.9,1,N
IDCJAC0010,009225,2016,08,21,18.5,1,N
IDCJAC0010,009225,2016,08,22,16.3,1,N
IDCJAC0010,009225,2016,08,23,16.8,1,N
IDCJAC0010,009225,2016,08,24,17.1,1,N
IDCJAC0010,009225,2016,08,25,18.7,1,N
IDCJAC0010,009225,2016,08,26,21.5,1,N
IDCJAC0010,009225,2016,08,27,17.0,1,N
IDCJAC0010,009225,2016,08,28,16.5,1,N
IDCJAC0010,009225,2016,08,29,17.6,1,N
IDCJAC0010,009225,2016,08,30,18.2,1,N
IDCJAC0010,009225,2016,08,31,17.2,1,N
IDCJAC0010,009225,2016,09,01,17.2,1,N
IDCJAC0010,009225,2016,09,02,17.2,1,N
IDCJAC0010,009225,2016,09,03,19.5,1,N
IDCJAC0010,009225,2016,09,04,22.2,1,N
IDCJAC0010,009225,2016,09,05,19.9,1,N
IDCJAC0010,009225,2016,09,06,19.6,1,N
IDCJAC0010,009225,2016,09,07,17.5,1,N
IDCJAC0010,009225,2016,09,08,17.9,1,N
IDCJAC0010,009225,2016,09,09,19.2,1,N
IDCJAC0010,009225,2016,09,10,20.5,1,N
IDCJAC0010,009225,2016,09,11,16.5,1,N
IDCJAC0010,009225,2016,09,12,17.8,1,N
IDCJAC0010,009225,2016,09,13,18.0,1,N
IDCJAC0010,009225,2016,09,14,20.0,1,N
IDCJAC0010,009225,2016,09,15,18.6,1,N
IDCJAC0010,009225,2016,09,16,17.3,1,N
IDCJAC0010,009225,2016,09,17,18.2,1,N
IDCJAC0010,009225,2016,09,18,19.1,1,N
IDCJAC0010,009225,2016,09,19,15.8,1,N
IDCJAC0010,009225,2016,09,20,19.6,1,N
IDCJAC0010,009225,2016,09,21,23.1,1,N
IDCJAC0010,009225,2016,09,22,18.8,1,N
IDCJAC0010,009225,2016,09,23,15.6,1,N
IDCJAC0010,009225,2016,09,24,17.5,1,N
IDCJAC0010,009225,2016,09,25,16.7,1,N
IDCJAC0010,009225,2016,09,26,18.3,1,N
IDCJAC0010,009225,2016,09,27,19.7,1,N
IDCJAC0010,009225,2016,09,28,15.8,1,N
IDCJAC0010,009225,2016,09,29,18.7,1,N
IDCJAC0010,009225,2016,09,30,19.1,1,N
IDCJAC0010,009225,2016,10,01,16.5,1,Y
IDCJAC0010,009225,2016,10,02,17.5,1,Y
IDCJAC0010,009225,2016,10,03,18.8,1,Y
IDCJAC0010,009225,2016,10,04,21.0,1,Y
IDCJAC0010,009225,2016,10,05,23.2,1,Y
IDCJAC0010,009225,2016,10,06,22.4,1,Y
IDCJAC0010,009225,2016,10,07,24.3,1,Y
IDCJAC0010,009225,2016,10,08,18.8,1,Y
IDCJAC0010,009225,2016,10,09,18.2,1,Y
IDCJAC0010,009225,2016,10,10,20.7,1,Y
IDCJAC0010,009225,2016,10,11,26.2,1,Y
IDCJAC0010,009225,2016,10,12,33.1,1,Y
IDCJAC0010,009225,2016,10,13,24.5,1,Y
IDCJAC0010,009225,2016,10,14,21.4,1,Y
IDCJAC0010,009225,2016,10,15,17.2,1,Y
IDCJAC0010,009225,2016,10,16,19.4,1,Y
IDCJAC0010,009225,2016,10,17,19.8,1,Y
IDCJAC0010,009225,2016,10,18,21.6,1,Y
IDCJAC0010,009225,2016,10,19,19.8,1,Y
IDCJAC0010,009225,2016,10,20,19.1,1,Y
IDCJAC0010,009225,2016,10,21,22.0,1,Y
IDCJAC0010,009225,2016,10,22,28.5,1,Y
IDCJAC0010,009225,2016,10,23,29.5,1,Y
IDCJAC0010,009225,2016,10,24,22.0,1,Y
IDCJAC0010,009225,2016,10,25,21.4,1,Y
IDCJAC0010,009225,2016,10,26,22.3,1,Y
IDCJAC0010,009225,2016,10,27,21.9,1,Y
IDCJAC0010,009225,2016,10,28,22.4,1,Y
IDCJAC0010,009225,2016,10,29,20.0,1,Y
IDCJAC0010,009225,2016,10,30,21.2,1,Y
IDCJAC0010,009225,2016,10,31,22.5,1,Y
IDCJAC0010,009225,2016,11,01,25.6,1,Y
IDCJAC0010,009225,2016,11,02,30.8,1,Y
IDCJAC0010,009225,2016,11,03,22.9,1,Y
IDCJAC0010,009225,2016,11,04,26.1,1,Y
IDCJAC0010,009225,2016,11,05,37.0,1,Y
IDCJAC0010,009225,2016,11,06,25.0,1,Y
IDCJAC0010,009225,2016,11,07,22.4,1,Y
IDCJAC0010,009225,2016,11,08,23.6,1,Y
IDCJAC0010,009225,2016,11,09,21.4,1,Y
IDCJAC0010,009225,2016,11,10,21.8,1,Y
IDCJAC0010,009225,2016,11,11,21.2,1,Y
IDCJAC0010,009225,2016,11,12,22.5,1,Y
IDCJAC0010,009225,2016,11,13,31.1,1,Y
IDCJAC0010,009225,2016,11,14,36.9,1,Y
IDCJAC0010,009225,2016,11,15,35.8,1,Y
IDCJAC0010,009225,2016,11,16,21.6,1,Y
IDCJAC0010,009225,2016,11,17,21.8,1,Y
IDCJAC0010,009225,2016,11,18,30.3,1,Y
IDCJAC0010,009225,2016,11,19,25.6,1,Y
IDCJAC0010,009225,2016,11,20,23.5,1,Y
IDCJAC0010,009225,2016,11,21,21.8,1,Y
IDCJAC0010,009225,2016,11,22,28.2,1,Y
IDCJAC0010,009225,2016,11,23,33.0,1,Y
IDCJAC0010,009225,2016,11,24,33.9,1,Y
IDCJAC0010,009225,2016,11,25,35.4,1,Y
IDCJAC0010,009225,2016,11,26,38.2,1,Y
IDCJAC0010,009225,2016,11,27,31.0,1,Y
IDCJAC0010,009225,2016,11,28,29.5,1,Y
IDCJAC0010,009225,2016,11,29,25.9,1,Y
IDCJAC0010,009225,2016,11,30,26.6,1,Y
IDCJAC0010,009225,2016,12,01,24.3,1,Y
IDCJAC0010,009225,2016,12,02,27.9,1,Y
IDCJAC0010,009225,2016,12,03,23.4,1,Y
IDCJAC0010,009225,2016,12,04,23.6,1,Y
IDCJAC0010,009225,2016,12,05,23.8,1,Y
IDCJAC0010,009225,2016,12,06,24.7,1,Y
IDCJAC0010,009225,2016,12,07,24.1,1,Y
IDCJAC0010,009225,2016,12,08,30.0,1,Y
IDCJAC0010,009225,2016,12,09,35.8,1,Y
IDCJAC0010,009225,2016,12,10,37.6,1,Y
IDCJAC0010,009225,2016,12,11,28.6,1,Y
IDCJAC0010,009225,2016,12,12,24.6,1,Y
IDCJAC0010,009225,2016,12,13,24.8,1,Y
IDCJAC0010,009225,2016,12,14,30.1,1,Y
IDCJAC0010,009225,2016,12,15,33.7,1,Y
IDCJAC0010,009225,2016,12,16,30.8,1,Y
IDCJAC0010,009225,2016,12,17,30.0,1,Y
IDCJAC0010,009225,2016,12,18,24.2,1,Y
IDCJAC0010,009225,2016,12,19,27.3,1,Y
IDCJAC0010,009225,2016,12,20,34.3,1,Y
IDCJAC0010,009225,2016,12,21,42.4,1,Y
IDCJAC0010,009225,2016,12,22,27.1,1,Y
IDCJAC0010,009225,2016,12,23,32.6,1,Y
IDCJAC0010,009225,2016,12,24,29.9,1,Y
IDCJAC0010,009225,2016,12,25,32.7,1,Y
IDCJAC0010,009225,2016,12,26,32.7,1,Y
IDCJAC0010,009225,2016,12,27,22.5,1,Y
IDCJAC0010,009225,2016,12,28,22.9,1,Y
IDCJAC0010,009225,2016,12,29,24.2,1,Y
IDCJAC0010,009225,2016,12,30,23.2,1,Y
IDCJAC0010,009225,2016,12,31,27.4,1,Y
