Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,010092,2016,02,16,34.0,1,Y
IDCJAC0010,010092,2016,02,17,41.2,1,Y
IDCJAC0010,010092,2016,02,18,33.8,1,Y
IDCJAC0010,010092,2016,02,19,31.0,1,Y
IDCJAC0010,010092,2016,02,20,31.5,1,Y
IDCJAC0010,010092,2016,02,21,34.4,1,Y
IDCJAC0010,010092,2016,02,22,30.0,1,Y
IDCJAC0010,010092,2016,02,23,27.3,1,Y
IDCJAC0010,010092,2016,02,24,26.3,1,Y
IDCJAC0010,010092,2016,02,25,30.0,1,Y
IDCJAC0010,010092,2016,02,26,35.5,1,Y
IDCJAC0010,010092,2016,02,27,40.4,1,Y
IDCJAC0010,010092,2016,02,28,39.3,1,Y
IDCJAC0010,010092,2016,02,29,35.3,1,Y
IDCJAC0010,010092,2016,03,01,31.3,1,N
IDCJAC0010,010092,2016,03,02,35.3,1,N
IDCJAC0010,010092,2016,03,03,37.4,1,N
IDCJAC0010,010092,2016,03,04,29.5,1,N
IDCJAC0010,010092,2016,03,05,29.5,1,N
IDCJAC0010,010092,2016,03,06,30.2,1,N
IDCJAC0010,010092,2016,03,07,29.6,1,N
IDCJAC0010,010092,2016,03,08,32.8,1,N
IDCJAC0010,010092,2016,03,09,35.5,1,N
IDCJAC0010,010092,2016,03,10,39.2,1,N
IDCJAC0010,010092,2016,03,11,35.4,1,N
IDCJAC0010,010092,2016,03,12,36.8,1,N
IDCJAC0010,010092,2016,03,13,35.5,1,N
IDCJAC0010,010092,2016,03,14,35.0,1,N
IDCJAC0010,010092,2016,03,15,37.0,1,N
IDCJAC0010,010092,2016,03,16,31.3,1,N
IDCJAC0010,010092,2016,03,17,25.8,1,N
IDCJAC0010,010092,2016,03,18,26.5,1,N
IDCJAC0010,010092,2016,03,19,27.0,1,N
IDCJAC0010,010092,2016,03,20,30.8,1,N
IDCJAC0010,010092,2016,03,21,33.3,1,N
IDCJAC0010,010092,2016,03,22,25.5,1,N
IDCJAC0010,010092,2016,03,23,25.2,1,N
IDCJAC0010,010092,2016,03,24,27.0,1,N
IDCJAC0010,010092,2016,03,25,32.0,1,N
IDCJAC0010,010092,2016,03,26,19.0,1,N
IDCJAC0010,010092,2016,03,27,18.3,1,N
IDCJAC0010,010092,2016,03,28,21.2,1,N
IDCJAC0010,010092,2016,03,29,25.7,1,N
IDCJAC0010,010092,2016,03,30,27.0,1,N
IDCJAC0010,010092,2016,03,31,30.6,1,N
IDCJAC0010,010092,2016,04,01,26.0,1,N
IDCJAC0010,010092,2016,04,02,29.0,1,N
IDCJAC0010,010092,2016,04,03,32.5,1,N
IDCJAC0010,010092,2016,04,04,31.0,1,N
IDCJAC0010,010092,2016,04,05,21.8,1,N
IDCJAC0010,010092,2016,04,06,21.9,1,N
IDCJAC0010,010092,2016,04,07,23.5,1,N
IDCJAC0010,010092,2016,04,08,22.5,1,N
IDCJAC0010,010092,2016,04,09,22.6,1,N
IDCJAC0010,010092,2016,04,10,26.5,1,N
IDCJAC0010,010092,2016,04,11,19.6,1,N
IDCJAC0010,010092,2016,04,12,23.0,1,N
IDCJAC0010,010092,2016,04,13,24.5,1,N
IDCJAC0010,010092,2016,04,14,25.0,1,N
IDCJAC0010,010092,2016,04,15,25.7,1,N
IDCJAC0010,010092,2016,04,16,30.5,1,N
IDCJAC0010,010092,2016,04,17,23.3,1,N
IDCJAC0010,010092,2016,04,18,22.3,1,N
IDCJAC0010,010092,2016,04,19,23.0,1,N
IDCJAC0010,010092,2016,04,20,23.5,1,N
IDCJAC0010,010092,2016,04,21,23.7,1,N
IDCJAC0010,010092,2016,04,22,24.3,1,N
IDCJAC0010,010092,2016,04,23,27.0,1,N
IDCJAC0010,010092,2016,04,24,31.3,1,N
IDCJAC0010,010092,2016,04,25,21.3,1,N
IDCJAC0010,010092,2016,04,26,16.8,1,N
IDCJAC0010,010092,2016,04,27,16.2,1,N
IDCJAC0010,010092,2016,04,28,19.2,1,N
IDCJAC0010,010092,2016,04,29,18.6,1,N
IDCJAC0010,010092,2016,04,30,18.0,1,N
IDCJAC0010,010092,2016,05,01,18.0,1,N
IDCJAC0010,010092,2016,05,02,20.4,1,N
IDCJAC0010,010092,2016,05,03,16.0,1,N
IDCJAC0010,010092,2016,05,04,21.0,1,N
IDCJAC0010,010092,2016,05,05,21.7,1,N
IDCJAC0010,010092,2016,05,06,20.3,1,N
IDCJAC0010,010092,2016,05,07,17.5,1,N
IDCJAC0010,010092,2016,05,08,15.3,1,N
IDCJAC0010,010092,2016,05,09,18.4,1,N
IDCJAC0010,010092,2016,05,10,21.0,1,N
IDCJAC0010,010092,2016,05,11,24.5,1,N
IDCJAC0010,010092,2016,05,12,26.2,1,N
IDCJAC0010,010092,2016,05,13,23.5,1,N
IDCJAC0010,010092,2016,05,14,22.2,1,N
IDCJAC0010,010092,2016,05,15,21.5,1,N
IDCJAC0010,010092,2016,05,16,20.0,1,N
IDCJAC0010,010092,2016,05,17,21.0,1,N
IDCJAC0010,010092,2016,05,18,22.0,1,N
IDCJAC0010,010092,2016,05,19,21.2,1,N
IDCJAC0010,010092,2016,05,20,16.2,1,N
IDCJAC0010,010092,2016,05,21,15.0,1,N
IDCJAC0010,010092,2016,05,22,17.0,1,N
IDCJAC0010,010092,2016,05,23,18.3,1,N
IDCJAC0010,010092,2016,05,24,19.0,1,N
IDCJAC0010,010092,2016,05,25,16.5,1,N
IDCJAC0010,010092,2016,05,26,17.2,1,N
IDCJAC0010,010092,2016,05,27,18.5,1,N
IDCJAC0010,010092,2016,05,28,18.4,1,N
IDCJAC0010,010092,2016,05,29,16.8,1,N
IDCJAC0010,010092,2016,05,30,17.5,1,N
IDCJAC0010,010092,2016,05,31,19.3,1,N
IDCJAC0010,010092,2016,06,01,20.0,1,N
IDCJAC0010,010092,2016,06,02,19.2,1,N
IDCJAC0010,010092,2016,06,03,23.8,1,N
IDCJAC0010,010092,2016,06,04,16.2,1,N
IDCJAC0010,010092,2016,06,05,16.0,1,N
IDCJAC0010,010092,2016,06,06,16.0,1,N
IDCJAC0010,010092,2016,06,07,13.0,1,N
IDCJAC0010,010092,2016,06,08,13.0,1,N
IDCJAC0010,010092,2016,06,09,14.3,1,N
IDCJAC0010,010092,2016,06,10,17.7,1,N
IDCJAC0010,010092,2016,06,11,18.0,1,N
IDCJAC0010,010092,2016,06,12,19.0,1,N
IDCJAC0010,010092,2016,06,13,16.0,1,N
IDCJAC0010,010092,2016,06,14,16.0,1,N
IDCJAC0010,010092,2016,06,15,15.0,1,N
IDCJAC0010,010092,2016,06,16,16.2,1,N
IDCJAC0010,010092,2016,06,17,14.8,1,N
IDCJAC0010,010092,2016,06,18,15.5,1,N
IDCJAC0010,010092,2016,06,19,20.0,1,N
IDCJAC0010,010092,2016,06,20,15.5,1,N
IDCJAC0010,010092,2016,06,21,14.3,1,N
IDCJAC0010,010092,2016,06,22,14.7,1,N
IDCJAC0010,010092,2016,06,23,13.0,1,N
IDCJAC0010,010092,2016,06,24,13.3,1,N
IDCJAC0010,010092,2016,06,25,13.3,1,N
IDCJAC0010,010092,2016,06,26,14.5,1,N
IDCJAC0010,010092,2016,06,27,16.0,1,N
IDCJAC0010,010092,2016,06,28,19.4,1,N
IDCJAC0010,010092,2016,06,29,17.5,1,N
IDCJAC0010,010092,2016,06,30,16.2,1,N
IDCJAC0010,010092,2016,07,01,18.3,1,N
IDCJAC0010,010092,2016,07,02,20.0,1,N
IDCJAC0010,010092,2016,07,03,17.0,1,N
IDCJAC0010,010092,2016,07,04,12.3,1,N
IDCJAC0010,010092,2016,07,05,13.8,1,N
IDCJAC0010,010092,2016,07,06,14.1,1,N
IDCJAC0010,010092,2016,07,07,13.3,1,N
IDCJAC0010,010092,2016,07,08,13.7,1,N
IDCJAC0010,010092,2016,07,09,12.1,1,N
IDCJAC0010,010092,2016,07,10,14.0,1,N
IDCJAC0010,010092,2016,07,11,14.5,1,N
IDCJAC0010,010092,2016,07,12,11.8,1,N
IDCJAC0010,010092,2016,07,13,13.5,1,N
IDCJAC0010,010092,2016,07,14,15.0,1,N
IDCJAC0010,010092,2016,07,15,19.5,1,N
IDCJAC0010,010092,2016,07,16,21.0,1,N
IDCJAC0010,010092,2016,07,17,17.0,1,N
IDCJAC0010,010092,2016,07,18,15.5,1,N
IDCJAC0010,010092,2016,07,19,15.0,1,N
IDCJAC0010,010092,2016,07,20,15.5,1,N
IDCJAC0010,010092,2016,07,21,13.3,1,N
IDCJAC0010,010092,2016,07,22,14.0,1,N
IDCJAC0010,010092,2016,07,23,14.0,1,N
IDCJAC0010,010092,2016,07,24,14.4,1,N
IDCJAC0010,010092,2016,07,25,14.5,1,N
IDCJAC0010,010092,2016,07,26,16.2,1,N
IDCJAC0010,010092,2016,07,27,17.0,1,N
IDCJAC0010,010092,2016,07,28,21.5,1,N
IDCJAC0010,010092,2016,07,29,22.5,1,N
IDCJAC0010,010092,2016,07,30,18.5,1,N
IDCJAC0010,010092,2016,07,31,14.6,1,N
IDCJAC0010,010092,2016,08,01,13.7,1,N
IDCJAC0010,010092,2016,08,02,15.6,1,N
IDCJAC0010,010092,2016,08,03,17.0,1,N
IDCJAC0010,010092,2016,08,04,13.8,1,N
IDCJAC0010,010092,2016,08,05,14.4,1,N
IDCJAC0010,010092,2016,08,06,18.0,1,N
IDCJAC0010,010092,2016,08,07,15.8,1,N
IDCJAC0010,010092,2016,08,08,14.7,1,N
IDCJAC0010,010092,2016,08,09,13.6,1,N
IDCJAC0010,010092,2016,08,10,15.5,1,N
IDCJAC0010,010092,2016,08,11,18.2,1,N
IDCJAC0010,010092,2016,08,12,15.8,1,N
IDCJAC0010,010092,2016,08,13,17.9,1,N
IDCJAC0010,010092,2016,08,14,25.0,1,N
IDCJAC0010,010092,2016,08,15,19.0,1,N
IDCJAC0010,010092,2016,08,16,17.8,1,N
IDCJAC0010,010092,2016,08,17,20.2,1,N
IDCJAC0010,010092,2016,08,18,13.5,1,N
IDCJAC0010,010092,2016,08,19,12.8,1,N
IDCJAC0010,010092,2016,08,20,,,
IDCJAC0010,010092,2016,08,21,17.0,2,Y
IDCJAC0010,010092,2016,08,22,13.0,1,N
IDCJAC0010,010092,2016,08,23,14.3,1,N
IDCJAC0010,010092,2016,08,24,16.2,1,N
IDCJAC0010,010092,2016,08,25,16.0,1,N
IDCJAC0010,010092,2016,08,26,18.0,1,N
IDCJAC0010,010092,2016,08,27,15.8,1,N
IDCJAC0010,010092,2016,08,28,13.0,1,N
IDCJAC0010,010092,2016,08,29,15.0,1,N
IDCJAC0010,010092,2016,08,30,17.7,1,N
IDCJAC0010,010092,2016,08,31,15.0,1,N
IDCJAC0010,010092,2016,09,01,16.0,1,N
IDCJAC0010,010092,2016,09,02,16.0,1,N
IDCJAC0010,010092,2016,09,03,18.0,1,N
IDCJAC0010,010092,2016,09,04,22.0,1,N
IDCJAC0010,010092,2016,09,05,27.0,1,N
IDCJAC0010,010092,2016,09,06,25.8,1,N
IDCJAC0010,010092,2016,09,07,17.2,1,N
IDCJAC0010,010092,2016,09,08,17.4,1,N
IDCJAC0010,010092,2016,09,09,18.6,1,N
IDCJAC0010,010092,2016,09,10,19.5,1,N
IDCJAC0010,010092,2016,09,11,15.1,1,N
IDCJAC0010,010092,2016,09,12,14.2,1,N
IDCJAC0010,010092,2016,09,13,16.7,1,N
IDCJAC0010,010092,2016,09,14,18.6,1,N
IDCJAC0010,010092,2016,09,15,21.1,1,N
IDCJAC0010,010092,2016,09,16,16.3,1,N
IDCJAC0010,010092,2016,09,17,17.7,1,N
IDCJAC0010,010092,2016,09,18,20.4,1,N
IDCJAC0010,010092,2016,09,19,15.5,1,N
IDCJAC0010,010092,2016,09,20,19.6,1,N
IDCJAC0010,010092,2016,09,21,25.0,1,N
IDCJAC0010,010092,2016,09,22,22.8,1,N
IDCJAC0010,010092,2016,09,23,14.5,1,N
IDCJAC0010,010092,2016,09,24,16.5,1,N
IDCJAC0010,010092,2016,09,25,16.5,1,N
IDCJAC0010,010092,2016,09,26,20.0,1,N
IDCJAC0010,010092,2016,09,27,20.0,1,N
IDCJAC0010,010092,2016,09,28,15.3,1,N
IDCJAC0010,010092,2016,09,29,19.3,1,N
IDCJAC0010,010092,2016,09,30,20.6,1,N
IDCJAC0010,010092,2016,10,01,17.0,1,Y
IDCJAC0010,010092,2016,10,02,17.0,1,Y
IDCJAC0010,010092,2016,10,03,21.4,1,Y
IDCJAC0010,010092,2016,10,04,24.0,1,Y
IDCJAC0010,010092,2016,10,05,28.4,1,Y
IDCJAC0010,010092,2016,10,06,25.6,1,Y
IDCJAC0010,010092,2016,10,07,30.0,1,Y
IDCJAC0010,010092,2016,10,08,21.7,1,Y
IDCJAC0010,010092,2016,10,09,18.6,1,Y
IDCJAC0010,010092,2016,10,10,20.8,1,Y
IDCJAC0010,010092,2016,10,11,25.0,1,Y
IDCJAC0010,010092,2016,10,12,30.0,1,Y
IDCJAC0010,010092,2016,10,13,35.0,1,Y
IDCJAC0010,010092,2016,10,14,25.8,1,Y
IDCJAC0010,010092,2016,10,15,18.0,1,Y
IDCJAC0010,010092,2016,10,16,22.4,1,Y
IDCJAC0010,010092,2016,10,17,24.5,1,Y
IDCJAC0010,010092,2016,10,18,23.3,1,Y
IDCJAC0010,010092,2016,10,19,24.2,1,Y
IDCJAC0010,010092,2016,10,20,20.4,1,Y
IDCJAC0010,010092,2016,10,21,21.4,1,Y
IDCJAC0010,010092,2016,10,22,26.0,1,Y
IDCJAC0010,010092,2016,10,23,35.0,1,Y
IDCJAC0010,010092,2016,10,24,29.2,1,Y
IDCJAC0010,010092,2016,10,25,24.2,1,Y
IDCJAC0010,010092,2016,10,26,27.5,1,Y
IDCJAC0010,010092,2016,10,27,28.5,1,Y
IDCJAC0010,010092,2016,10,28,30.3,1,Y
IDCJAC0010,010092,2016,10,29,22.5,1,Y
IDCJAC0010,010092,2016,10,30,22.8,1,Y
IDCJAC0010,010092,2016,10,31,26.3,1,Y
IDCJAC0010,010092,2016,11,01,28.3,1,N
IDCJAC0010,010092,2016,11,02,32.2,1,N
IDCJAC0010,010092,2016,11,03,34.4,1,N
IDCJAC0010,010092,2016,11,04,33.0,1,N
IDCJAC0010,010092,2016,11,05,38.0,1,N
IDCJAC0010,010092,2016,11,06,35.5,1,N
IDCJAC0010,010092,2016,11,07,26.0,1,N
IDCJAC0010,010092,2016,11,08,29.6,1,N
IDCJAC0010,010092,2016,11,09,25.0,1,N
IDCJAC0010,010092,2016,11,10,25.2,1,N
IDCJAC0010,010092,2016,11,11,23.8,1,N
IDCJAC0010,010092,2016,11,12,26.3,1,N
IDCJAC0010,010092,2016,11,13,30.0,1,N
IDCJAC0010,010092,2016,11,14,33.8,1,N
IDCJAC0010,010092,2016,11,15,39.0,1,N
IDCJAC0010,010092,2016,11,16,26.4,1,N
IDCJAC0010,010092,2016,11,17,25.7,1,N
IDCJAC0010,010092,2016,11,18,30.2,1,N
IDCJAC0010,010092,2016,11,19,36.5,1,N
IDCJAC0010,010092,2016,11,20,28.3,1,N
IDCJAC0010,010092,2016,11,21,25.5,1,N
IDCJAC0010,010092,2016,11,22,29.3,1,N
IDCJAC0010,010092,2016,11,23,32.6,1,N
IDCJAC0010,010092,2016,11,24,33.3,1,N
IDCJAC0010,010092,2016,11,25,33.0,1,N
IDCJAC0010,010092,2016,11,26,36.5,1,N
IDCJAC0010,010092,2016,11,27,39.2,1,N
IDCJAC0010,010092,2016,11,28,36.0,1,N
IDCJAC0010,010092,2016,11,29,32.0,1,N
IDCJAC0010,010092,2016,11,30,32.3,1,N
IDCJAC0010,010092,2016,12,01,28.4,1,N
IDCJAC0010,010092,2016,12,02,33.1,1,N
IDCJAC0010,010092,2016,12,03,30.4,1,N
IDCJAC0010,010092,2016,12,04,27.3,1,N
IDCJAC0010,010092,2016,12,05,30.0,1,N
IDCJAC0010,010092,2016,12,06,31.8,1,N
IDCJAC0010,010092,2016,12,07,28.8,1,N
IDCJAC0010,010092,2016,12,08,30.0,1,N
IDCJAC0010,010092,2016,12,09,36.0,1,N
IDCJAC0010,010092,2016,12,10,41.6,1,N
IDCJAC0010,010092,2016,12,11,40.2,1,N
IDCJAC0010,010092,2016,12,12,21.5,1,N
IDCJAC0010,010092,2016,12,13,25.0,1,N
IDCJAC0010,010092,2016,12,14,29.0,1,N
IDCJAC0010,010092,2016,12,15,33.0,1,N
IDCJAC0010,010092,2016,12,16,30.3,1,N
IDCJAC0010,010092,2016,12,17,31.8,1,N
IDCJAC0010,010092,2016,12,18,34.7,1,N
IDCJAC0010,010092,2016,12,19,31.8,1,N
IDCJAC0010,010092,2016,12,20,33.5,1,N
IDCJAC0010,010092,2016,12,21,39.1,1,N
IDCJAC0010,010092,2016,12,22,36.8,1,N
IDCJAC0010,010092,2016,12,23,39.2,1,N
IDCJAC0010,010092,2016,12,24,39.0,1,N
IDCJAC0010,010092,2016,12,25,33.0,1,N
IDCJAC0010,010092,2016,12,26,35.5,1,N
IDCJAC0010,010092,2016,12,27,23.8,1,N
