Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,009542,2016,03,15,16.5,1,Y
IDCJAC0011,009542,2016,03,16,20.5,1,Y
IDCJAC0011,009542,2016,03,17,10.8,1,Y
IDCJAC0011,009542,2016,03,18,12.3,1,Y
IDCJAC0011,009542,2016,03,19,11.8,1,Y
IDCJAC0011,009542,2016,03,20,16.7,1,Y
IDCJAC0011,009542,2016,03,21,15.5,1,Y
IDCJAC0011,009542,2016,03,22,18.7,1,Y
IDCJAC0011,009542,2016,03,23,17.5,1,Y
IDCJAC0011,009542,2016,03,24,16.9,1,Y
IDCJAC0011,009542,2016,03,25,15.6,1,Y
IDCJAC0011,009542,2016,03,26,14.9,1,Y
IDCJAC0011,009542,2016,03,27,14.9,1,Y
IDCJAC0011,009542,2016,03,28,13.3,1,Y
IDCJAC0011,009542,2016,03,29,10.5,1,Y
IDCJAC0011,009542,2016,03,30,12.7,1,Y
IDCJAC0011,009542,2016,03,31,14.4,1,Y
IDCJAC0011,009542,2016,04,01,15.1,1,Y
IDCJAC0011,009542,2016,04,02,10.7,1,Y
IDCJAC0011,009542,2016,04,03,13.6,1,Y
IDCJAC0011,009542,2016,04,04,17.0,1,Y
IDCJAC0011,009542,2016,04,05,14.4,1,Y
IDCJAC0011,009542,2016,04,06,11.0,1,Y
IDCJAC0011,009542,2016,04,07,7.7,1,Y
IDCJAC0011,009542,2016,04,08,11.1,1,Y
IDCJAC0011,009542,2016,04,09,9.3,1,Y
IDCJAC0011,009542,2016,04,10,13.5,1,Y
IDCJAC0011,009542,2016,04,11,14.6,1,Y
IDCJAC0011,009542,2016,04,12,15.7,1,Y
IDCJAC0011,009542,2016,04,13,16.5,1,Y
IDCJAC0011,009542,2016,04,14,15.3,1,Y
IDCJAC0011,009542,2016,04,15,15.2,1,Y
IDCJAC0011,009542,2016,04,16,13.8,1,Y
IDCJAC0011,009542,2016,04,17,18.1,1,Y
IDCJAC0011,009542,2016,04,18,15.5,1,Y
IDCJAC0011,009542,2016,04,19,13.7,1,Y
IDCJAC0011,009542,2016,04,20,12.0,1,Y
IDCJAC0011,009542,2016,04,21,11.0,1,Y
IDCJAC0011,009542,2016,04,22,7.6,1,Y
IDCJAC0011,009542,2016,04,23,11.2,1,Y
IDCJAC0011,009542,2016,04,24,12.9,1,Y
IDCJAC0011,009542,2016,04,25,18.3,1,Y
IDCJAC0011,009542,2016,04,26,16.6,1,Y
IDCJAC0011,009542,2016,04,27,8.2,1,Y
IDCJAC0011,009542,2016,04,28,9.1,1,Y
IDCJAC0011,009542,2016,04,29,9.9,1,Y
IDCJAC0011,009542,2016,04,30,10.0,1,Y
IDCJAC0011,009542,2016,05,01,9.4,1,Y
IDCJAC0011,009542,2016,05,02,9.2,1,Y
IDCJAC0011,009542,2016,05,03,13.3,1,Y
IDCJAC0011,009542,2016,05,04,9.9,1,Y
IDCJAC0011,009542,2016,05,05,10.2,1,Y
IDCJAC0011,009542,2016,05,06,7.8,1,Y
IDCJAC0011,009542,2016,05,07,10.3,1,Y
IDCJAC0011,009542,2016,05,08,11.2,1,Y
IDCJAC0011,009542,2016,05,09,12.2,1,Y
IDCJAC0011,009542,2016,05,10,12.0,1,Y
IDCJAC0011,009542,2016,05,11,8.4,1,Y
IDCJAC0011,009542,2016,05,12,7.1,1,Y
IDCJAC0011,009542,2016,05,13,10.2,1,Y
IDCJAC0011,009542,2016,05,14,10.2,1,Y
IDCJAC0011,009542,2016,05,15,10.6,1,Y
IDCJAC0011,009542,2016,05,16,8.9,1,Y
IDCJAC0011,009542,2016,05,17,7.3,1,Y
IDCJAC0011,009542,2016,05,18,7.8,1,Y
IDCJAC0011,009542,2016,05,19,10.0,1,Y
IDCJAC0011,009542,2016,05,20,13.4,1,Y
IDCJAC0011,009542,2016,05,21,13.3,1,Y
IDCJAC0011,009542,2016,05,22,6.7,1,Y
IDCJAC0011,009542,2016,05,23,10.4,1,Y
IDCJAC0011,009542,2016,05,24,11.4,1,Y
IDCJAC0011,009542,2016,05,25,9.3,1,Y
IDCJAC0011,009542,2016,05,26,10.3,1,Y
IDCJAC0011,009542,2016,05,27,9.1,1,Y
IDCJAC0011,009542,2016,05,28,7.7,1,Y
IDCJAC0011,009542,2016,05,29,8.3,1,Y
IDCJAC0011,009542,2016,05,30,8.0,1,Y
IDCJAC0011,009542,2016,05,31,4.4,1,Y
IDCJAC0011,009542,2016,06,01,5.7,1,Y
IDCJAC0011,009542,2016,06,02,7.4,1,Y
IDCJAC0011,009542,2016,06,03,8.3,1,Y
IDCJAC0011,009542,2016,06,04,12.2,1,Y
IDCJAC0011,009542,2016,06,05,8.0,1,Y
IDCJAC0011,009542,2016,06,06,4.9,1,Y
IDCJAC0011,009542,2016,06,07,7.7,1,Y
IDCJAC0011,009542,2016,06,08,10.1,1,Y
IDCJAC0011,009542,2016,06,09,9.1,1,Y
IDCJAC0011,009542,2016,06,10,9.5,1,Y
IDCJAC0011,009542,2016,06,11,10.0,1,Y
IDCJAC0011,009542,2016,06,12,10.0,1,Y
IDCJAC0011,009542,2016,06,13,9.2,1,Y
IDCJAC0011,009542,2016,06,14,10.2,1,Y
IDCJAC0011,009542,2016,06,15,9.9,1,Y
IDCJAC0011,009542,2016,06,16,8.9,1,Y
IDCJAC0011,009542,2016,06,17,8.3,1,Y
IDCJAC0011,009542,2016,06,18,3.7,1,Y
IDCJAC0011,009542,2016,06,19,6.2,1,Y
IDCJAC0011,009542,2016,06,20,9.7,1,Y
IDCJAC0011,009542,2016,06,21,8.5,1,Y
IDCJAC0011,009542,2016,06,22,6.9,1,Y
IDCJAC0011,009542,2016,06,23,9.2,1,Y
IDCJAC0011,009542,2016,06,24,6.6,1,Y
IDCJAC0011,009542,2016,06,25,5.7,1,Y
IDCJAC0011,009542,2016,06,26,5.8,1,Y
IDCJAC0011,009542,2016,06,27,5.9,1,Y
IDCJAC0011,009542,2016,06,28,5.0,1,Y
IDCJAC0011,009542,2016,06,29,10.1,1,Y
IDCJAC0011,009542,2016,06,30,7.1,1,Y
IDCJAC0011,009542,2016,07,01,5.6,1,Y
IDCJAC0011,009542,2016,07,02,5.0,1,Y
IDCJAC0011,009542,2016,07,03,7.1,1,Y
IDCJAC0011,009542,2016,07,04,8.3,1,Y
IDCJAC0011,009542,2016,07,05,3.0,1,Y
IDCJAC0011,009542,2016,07,06,8.8,1,Y
IDCJAC0011,009542,2016,07,07,5.1,1,Y
IDCJAC0011,009542,2016,07,08,8.1,1,Y
IDCJAC0011,009542,2016,07,09,8.7,1,Y
IDCJAC0011,009542,2016,07,10,6.4,1,Y
IDCJAC0011,009542,2016,07,11,7.6,1,Y
IDCJAC0011,009542,2016,07,12,6.5,1,Y
IDCJAC0011,009542,2016,07,13,5.7,1,Y
IDCJAC0011,009542,2016,07,14,5.1,1,Y
IDCJAC0011,009542,2016,07,15,7.5,1,Y
IDCJAC0011,009542,2016,07,16,8.5,1,Y
IDCJAC0011,009542,2016,07,17,12.8,1,Y
IDCJAC0011,009542,2016,07,18,9.3,1,Y
IDCJAC0011,009542,2016,07,19,4.5,1,Y
IDCJAC0011,009542,2016,07,20,6.7,1,Y
IDCJAC0011,009542,2016,07,21,6.6,1,Y
IDCJAC0011,009542,2016,07,22,5.7,1,Y
IDCJAC0011,009542,2016,07,23,4.7,1,Y
IDCJAC0011,009542,2016,07,24,6.1,1,Y
IDCJAC0011,009542,2016,07,25,6.8,1,Y
IDCJAC0011,009542,2016,07,26,7.2,1,Y
IDCJAC0011,009542,2016,07,27,10.1,1,Y
IDCJAC0011,009542,2016,07,28,9.3,1,Y
IDCJAC0011,009542,2016,07,29,7.8,1,Y
IDCJAC0011,009542,2016,07,30,11.5,1,Y
IDCJAC0011,009542,2016,07,31,9.7,1,Y
IDCJAC0011,009542,2016,08,01,4.1,1,Y
IDCJAC0011,009542,2016,08,02,3.9,1,Y
IDCJAC0011,009542,2016,08,03,5.2,1,Y
IDCJAC0011,009542,2016,08,04,9.2,1,Y
IDCJAC0011,009542,2016,08,05,9.4,1,Y
IDCJAC0011,009542,2016,08,06,10.1,1,Y
IDCJAC0011,009542,2016,08,07,8.7,1,Y
IDCJAC0011,009542,2016,08,08,9.0,1,Y
IDCJAC0011,009542,2016,08,09,4.5,1,Y
IDCJAC0011,009542,2016,08,10,6.1,1,Y
IDCJAC0011,009542,2016,08,11,5.5,1,Y
IDCJAC0011,009542,2016,08,12,6.7,1,Y
IDCJAC0011,009542,2016,08,13,4.7,1,Y
IDCJAC0011,009542,2016,08,14,4.2,1,Y
IDCJAC0011,009542,2016,08,15,12.3,1,Y
IDCJAC0011,009542,2016,08,16,5.9,1,Y
IDCJAC0011,009542,2016,08,17,9.5,1,Y
IDCJAC0011,009542,2016,08,18,5.4,1,Y
IDCJAC0011,009542,2016,08,19,5.1,1,Y
IDCJAC0011,009542,2016,08,20,7.1,1,Y
IDCJAC0011,009542,2016,08,21,6.1,1,Y
IDCJAC0011,009542,2016,08,22,7.4,1,Y
IDCJAC0011,009542,2016,08,23,8.8,1,Y
IDCJAC0011,009542,2016,08,24,4.8,1,Y
IDCJAC0011,009542,2016,08,25,5.1,1,Y
IDCJAC0011,009542,2016,08,26,7.5,1,Y
IDCJAC0011,009542,2016,08,27,11.5,1,Y
IDCJAC0011,009542,2016,08,28,9.7,1,Y
IDCJAC0011,009542,2016,08,29,10.8,1,Y
IDCJAC0011,009542,2016,08,30,8.8,1,Y
IDCJAC0011,009542,2016,08,31,6.8,1,Y
IDCJAC0011,009542,2016,09,01,10.7,1,N
IDCJAC0011,009542,2016,09,02,8.3,1,N
IDCJAC0011,009542,2016,09,03,7.6,1,N
IDCJAC0011,009542,2016,09,04,7.2,1,N
IDCJAC0011,009542,2016,09,05,10.1,1,N
IDCJAC0011,009542,2016,09,06,15.1,1,N
IDCJAC0011,009542,2016,09,07,13.1,1,N
IDCJAC0011,009542,2016,09,08,7.8,1,N
IDCJAC0011,009542,2016,09,09,5.2,1,N
IDCJAC0011,009542,2016,09,10,6.7,1,N
IDCJAC0011,009542,2016,09,11,9.6,1,N
IDCJAC0011,009542,2016,09,12,7.8,1,N
IDCJAC0011,009542,2016,09,13,6.8,1,N
IDCJAC0011,009542,2016,09,14,4.9,1,N
IDCJAC0011,009542,2016,09,15,5.4,1,N
IDCJAC0011,009542,2016,09,16,8.4,1,N
IDCJAC0011,009542,2016,09,17,5.2,1,N
IDCJAC0011,009542,2016,09,18,5.6,1,N
IDCJAC0011,009542,2016,09,19,7.8,1,N
IDCJAC0011,009542,2016,09,20,8.5,1,N
IDCJAC0011,009542,2016,09,21,7.7,1,N
IDCJAC0011,009542,2016,09,22,9.3,1,N
IDCJAC0011,009542,2016,09,23,8.2,1,N
IDCJAC0011,009542,2016,09,24,4.1,1,N
IDCJAC0011,009542,2016,09,25,5.4,1,N
IDCJAC0011,009542,2016,09,26,2.7,1,N
IDCJAC0011,009542,2016,09,27,8.3,1,N
IDCJAC0011,009542,2016,09,28,4.5,1,N
IDCJAC0011,009542,2016,09,29,6.5,1,N
IDCJAC0011,009542,2016,09,30,6.4,1,N
IDCJAC0011,009542,2016,10,01,9.5,1,N
IDCJAC0011,009542,2016,10,02,4.9,1,N
IDCJAC0011,009542,2016,10,03,6.6,1,N
IDCJAC0011,009542,2016,10,04,9.5,1,N
IDCJAC0011,009542,2016,10,05,8.0,1,N
IDCJAC0011,009542,2016,10,06,9.7,1,N
IDCJAC0011,009542,2016,10,07,12.4,1,N
IDCJAC0011,009542,2016,10,08,,,
IDCJAC0011,009542,2016,10,09,,,
IDCJAC0011,009542,2016,10,10,,,
IDCJAC0011,009542,2016,10,11,4.4,1,N
IDCJAC0011,009542,2016,10,12,7.2,1,N
IDCJAC0011,009542,2016,10,13,11.6,1,N
IDCJAC0011,009542,2016,10,14,13.0,1,N
IDCJAC0011,009542,2016,10,15,9.9,1,N
IDCJAC0011,009542,2016,10,16,7.9,1,N
IDCJAC0011,009542,2016,10,17,7.8,1,N
IDCJAC0011,009542,2016,10,18,5.6,1,N
IDCJAC0011,009542,2016,10,19,6.1,1,N
IDCJAC0011,009542,2016,10,20,7.4,1,N
IDCJAC0011,009542,2016,10,21,4.9,1,N
IDCJAC0011,009542,2016,10,22,5.8,1,N
IDCJAC0011,009542,2016,10,23,9.3,1,N
IDCJAC0011,009542,2016,10,24,13.0,1,N
IDCJAC0011,009542,2016,10,25,10.5,1,N
IDCJAC0011,009542,2016,10,26,8.7,1,N
IDCJAC0011,009542,2016,10,27,9.2,1,N
IDCJAC0011,009542,2016,10,28,8.1,1,N
IDCJAC0011,009542,2016,10,29,9.1,1,N
IDCJAC0011,009542,2016,10,30,8.2,1,N
IDCJAC0011,009542,2016,10,31,6.4,1,N
IDCJAC0011,009542,2016,11,01,9.2,1,Y
IDCJAC0011,009542,2016,11,02,7.8,1,Y
IDCJAC0011,009542,2016,11,03,13.4,1,Y
IDCJAC0011,009542,2016,11,04,11.8,1,Y
IDCJAC0011,009542,2016,11,05,9.1,1,Y
IDCJAC0011,009542,2016,11,06,14.6,1,Y
IDCJAC0011,009542,2016,11,07,9.9,1,Y
IDCJAC0011,009542,2016,11,08,6.8,1,Y
IDCJAC0011,009542,2016,11,09,9.6,1,Y
IDCJAC0011,009542,2016,11,10,12.3,1,Y
IDCJAC0011,009542,2016,11,11,10.9,1,Y
IDCJAC0011,009542,2016,11,12,9.7,1,Y
IDCJAC0011,009542,2016,11,13,5.7,1,Y
IDCJAC0011,009542,2016,11,14,9.3,1,Y
IDCJAC0011,009542,2016,11,15,15.0,1,Y
IDCJAC0011,009542,2016,11,16,20.1,1,Y
IDCJAC0011,009542,2016,11,17,11.7,1,Y
IDCJAC0011,009542,2016,11,18,6.5,1,Y
IDCJAC0011,009542,2016,11,19,10.7,1,Y
IDCJAC0011,009542,2016,11,20,15.2,1,Y
IDCJAC0011,009542,2016,11,21,6.1,1,Y
IDCJAC0011,009542,2016,11,22,8.5,1,Y
IDCJAC0011,009542,2016,11,23,10.5,1,Y
IDCJAC0011,009542,2016,11,24,9.8,1,Y
IDCJAC0011,009542,2016,11,25,7.3,1,Y
IDCJAC0011,009542,2016,11,26,12.0,1,Y
IDCJAC0011,009542,2016,11,27,17.1,1,Y
IDCJAC0011,009542,2016,11,28,14.7,1,Y
IDCJAC0011,009542,2016,11,29,8.4,1,Y
IDCJAC0011,009542,2016,11,30,9.7,1,Y
IDCJAC0011,009542,2016,12,01,9.8,1,N
IDCJAC0011,009542,2016,12,02,9.2,1,N
IDCJAC0011,009542,2016,12,03,12.3,1,N
IDCJAC0011,009542,2016,12,04,13.4,1,N
IDCJAC0011,009542,2016,12,05,9.5,1,N
IDCJAC0011,009542,2016,12,06,8.9,1,N
IDCJAC0011,009542,2016,12,07,10.4,1,N
IDCJAC0011,009542,2016,12,08,11.1,1,N
IDCJAC0011,009542,2016,12,09,9.3,1,N
IDCJAC0011,009542,2016,12,10,12.7,1,N
IDCJAC0011,009542,2016,12,11,20.1,1,N
IDCJAC0011,009542,2016,12,12,16.1,1,N
IDCJAC0011,009542,2016,12,13,13.0,1,N
IDCJAC0011,009542,2016,12,14,13.5,1,N
IDCJAC0011,009542,2016,12,15,10.1,1,N
IDCJAC0011,009542,2016,12,16,13.3,1,N
IDCJAC0011,009542,2016,12,17,10.3,1,N
IDCJAC0011,009542,2016,12,18,14.2,1,N
IDCJAC0011,009542,2016,12,19,13.2,1,N
IDCJAC0011,009542,2016,12,20,14.9,1,N
IDCJAC0011,009542,2016,12,21,11.0,1,N
IDCJAC0011,009542,2016,12,22,18.4,1,N
IDCJAC0011,009542,2016,12,23,16.5,1,N
IDCJAC0011,009542,2016,12,24,13.0,1,N
IDCJAC0011,009542,2016,12,25,16.5,1,N
IDCJAC0011,009542,2016,12,26,11.5,1,N
IDCJAC0011,009542,2016,12,27,15.5,1,N
IDCJAC0011,009542,2016,12,28,12.9,1,N
IDCJAC0011,009542,2016,12,29,13.5,1,N
IDCJAC0011,009542,2016,12,30,13.2,1,N
IDCJAC0011,009542,2016,12,31,12.3,1,N
