Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,009542,2016,01,01,23.1,1,Y
IDCJAC0010,009542,2016,01,02,23.3,1,Y
IDCJAC0010,009542,2016,01,03,30.9,1,Y
IDCJAC0010,009542,2016,01,04,28.2,1,Y
IDCJAC0010,009542,2016,01,05,25.6,1,Y
IDCJAC0010,009542,2016,01,06,28.5,1,Y
IDCJAC0010,009542,2016,01,07,29.8,1,Y
IDCJAC0010,009542,2016,01,08,33.2,1,Y
IDCJAC0010,009542,2016,01,09,38.4,1,Y
IDCJAC0010,009542,2016,01,10,33.0,1,Y
IDCJAC0010,009542,2016,01,11,29.3,1,Y
IDCJAC0010,009542,2016,01,12,27.0,1,Y
IDCJAC0010,009542,2016,01,13,23.3,1,Y
IDCJAC0010,009542,2016,01,14,26.3,1,Y
IDCJAC0010,009542,2016,01,15,31.2,1,Y
IDCJAC0010,009542,2016,01,16,33.0,1,Y
IDCJAC0010,009542,2016,01,17,39.1,1,Y
IDCJAC0010,009542,2016,01,18,32.5,1,Y
IDCJAC0010,009542,2016,01,19,28.3,1,Y
IDCJAC0010,009542,2016,01,20,28.7,1,Y
IDCJAC0010,009542,2016,01,21,20.3,1,Y
IDCJAC0010,009542,2016,01,22,24.1,1,Y
IDCJAC0010,009542,2016,01,23,27.4,1,Y
IDCJAC0010,009542,2016,01,24,28.2,1,Y
IDCJAC0010,009542,2016,01,25,23.5,1,Y
IDCJAC0010,009542,2016,01,26,27.7,1,Y
IDCJAC0010,009542,2016,01,27,25.8,1,Y
IDCJAC0010,009542,2016,01,28,22.9,1,Y
IDCJAC0010,009542,2016,01,29,26.5,1,Y
IDCJAC0010,009542,2016,01,30,32.7,1,Y
IDCJAC0010,009542,2016,01,31,35.8,1,Y
IDCJAC0010,009542,2016,02,01,20.2,1,Y
IDCJAC0010,009542,2016,02,02,22.7,1,Y
IDCJAC0010,009542,2016,02,03,24.1,1,Y
IDCJAC0010,009542,2016,02,04,28.2,1,Y
IDCJAC0010,009542,2016,02,05,31.1,1,Y
IDCJAC0010,009542,2016,02,06,32.0,1,Y
IDCJAC0010,009542,2016,02,07,31.8,1,Y
IDCJAC0010,009542,2016,02,08,33.8,1,Y
IDCJAC0010,009542,2016,02,09,39.2,1,Y
IDCJAC0010,009542,2016,02,10,34.0,1,Y
IDCJAC0010,009542,2016,02,11,43.8,1,Y
IDCJAC0010,009542,2016,02,12,26.0,1,Y
IDCJAC0010,009542,2016,02,13,24.0,1,Y
IDCJAC0010,009542,2016,02,14,24.4,1,Y
IDCJAC0010,009542,2016,02,15,24.6,1,Y
IDCJAC0010,009542,2016,02,16,28.5,1,Y
IDCJAC0010,009542,2016,02,17,34.9,1,Y
IDCJAC0010,009542,2016,02,18,27.2,1,Y
IDCJAC0010,009542,2016,02,19,23.3,1,Y
IDCJAC0010,009542,2016,02,20,22.6,1,Y
IDCJAC0010,009542,2016,02,21,34.7,1,Y
IDCJAC0010,009542,2016,02,22,32.9,1,Y
IDCJAC0010,009542,2016,02,23,25.9,1,Y
IDCJAC0010,009542,2016,02,24,20.3,1,Y
IDCJAC0010,009542,2016,02,25,23.1,1,Y
IDCJAC0010,009542,2016,02,26,27.9,1,Y
IDCJAC0010,009542,2016,02,27,38.4,1,Y
IDCJAC0010,009542,2016,02,28,42.9,1,Y
IDCJAC0010,009542,2016,02,29,34.5,1,Y
IDCJAC0010,009542,2016,03,01,23.8,1,Y
IDCJAC0010,009542,2016,03,02,25.7,1,Y
IDCJAC0010,009542,2016,03,03,35.7,1,Y
IDCJAC0010,009542,2016,03,04,22.6,1,Y
IDCJAC0010,009542,2016,03,05,26.7,1,Y
IDCJAC0010,009542,2016,03,06,24.6,1,Y
IDCJAC0010,009542,2016,03,07,24.0,1,Y
IDCJAC0010,009542,2016,03,08,24.2,1,Y
IDCJAC0010,009542,2016,03,09,29.5,1,Y
IDCJAC0010,009542,2016,03,10,37.7,1,Y
IDCJAC0010,009542,2016,03,11,22.7,1,Y
IDCJAC0010,009542,2016,03,12,32.5,1,Y
IDCJAC0010,009542,2016,03,13,29.9,1,Y
IDCJAC0010,009542,2016,03,14,30.9,1,Y
IDCJAC0010,009542,2016,03,15,33.3,1,Y
IDCJAC0010,009542,2016,03,16,25.1,1,Y
IDCJAC0010,009542,2016,03,17,21.7,1,Y
IDCJAC0010,009542,2016,03,18,23.0,1,Y
IDCJAC0010,009542,2016,03,19,27.6,1,Y
IDCJAC0010,009542,2016,03,20,26.4,1,Y
IDCJAC0010,009542,2016,03,21,30.6,1,Y
IDCJAC0010,009542,2016,03,22,19.9,1,Y
IDCJAC0010,009542,2016,03,23,19.4,1,Y
IDCJAC0010,009542,2016,03,24,22.8,1,Y
IDCJAC0010,009542,2016,03,25,25.5,1,Y
IDCJAC0010,009542,2016,03,26,20.6,1,Y
IDCJAC0010,009542,2016,03,27,19.2,1,Y
IDCJAC0010,009542,2016,03,28,22.5,1,Y
IDCJAC0010,009542,2016,03,29,23.5,1,Y
IDCJAC0010,009542,2016,03,30,27.6,1,Y
IDCJAC0010,009542,2016,03,31,29.9,1,Y
IDCJAC0010,009542,2016,04,01,22.5,1,Y
IDCJAC0010,009542,2016,04,02,22.9,1,Y
IDCJAC0010,009542,2016,04,03,30.0,1,Y
IDCJAC0010,009542,2016,04,04,30.6,1,Y
IDCJAC0010,009542,2016,04,05,18.3,1,Y
IDCJAC0010,009542,2016,04,06,19.2,1,Y
IDCJAC0010,009542,2016,04,07,21.7,1,Y
IDCJAC0010,009542,2016,04,08,25.1,1,Y
IDCJAC0010,009542,2016,04,09,24.5,1,Y
IDCJAC0010,009542,2016,04,10,26.9,1,Y
IDCJAC0010,009542,2016,04,11,26.1,1,Y
IDCJAC0010,009542,2016,04,12,22.8,1,Y
IDCJAC0010,009542,2016,04,13,25.6,1,Y
IDCJAC0010,009542,2016,04,14,25.4,1,Y
IDCJAC0010,009542,2016,04,15,22.7,1,Y
IDCJAC0010,009542,2016,04,16,24.3,1,Y
IDCJAC0010,009542,2016,04,17,29.0,1,Y
IDCJAC0010,009542,2016,04,18,24.9,1,Y
IDCJAC0010,009542,2016,04,19,23.5,1,Y
IDCJAC0010,009542,2016,04,20,21.7,1,Y
IDCJAC0010,009542,2016,04,21,21.6,1,Y
IDCJAC0010,009542,2016,04,22,23.2,1,Y
IDCJAC0010,009542,2016,04,23,26.0,1,Y
IDCJAC0010,009542,2016,04,24,33.0,1,Y
IDCJAC0010,009542,2016,04,25,28.4,1,Y
IDCJAC0010,009542,2016,04,26,22.4,1,Y
IDCJAC0010,009542,2016,04,27,17.7,1,Y
IDCJAC0010,009542,2016,04,28,21.1,1,Y
