Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,008315,2015,03,01,20.6,1,Y
IDCJAC0011,008315,2015,03,02,20.3,1,Y
IDCJAC0011,008315,2015,03,03,19.6,1,Y
IDCJAC0011,008315,2015,03,04,19.8,1,Y
IDCJAC0011,008315,2015,03,05,20.1,1,Y
IDCJAC0011,008315,2015,03,06,20.0,1,Y
IDCJAC0011,008315,2015,03,07,20.6,1,Y
IDCJAC0011,008315,2015,03,08,20.4,1,Y
IDCJAC0011,008315,2015,03,09,19.2,1,Y
IDCJAC0011,008315,2015,03,10,16.9,1,Y
IDCJAC0011,008315,2015,03,11,16.5,1,Y
IDCJAC0011,008315,2015,03,12,17.2,1,Y
IDCJAC0011,008315,2015,03,13,24.9,1,Y
IDCJAC0011,008315,2015,03,14,23.3,1,Y
IDCJAC0011,008315,2015,03,15,22.3,1,Y
IDCJAC0011,008315,2015,03,16,18.8,1,Y
IDCJAC0011,008315,2015,03,17,18.7,1,Y
IDCJAC0011,008315,2015,03,18,21.1,1,Y
IDCJAC0011,008315,2015,03,19,14.0,1,Y
IDCJAC0011,008315,2015,03,20,15.2,1,Y
IDCJAC0011,008315,2015,03,21,18.9,1,Y
IDCJAC0011,008315,2015,03,22,16.7,1,Y
IDCJAC0011,008315,2015,03,23,15.7,1,Y
IDCJAC0011,008315,2015,03,24,15.7,1,Y
IDCJAC0011,008315,2015,03,25,14.5,1,Y
IDCJAC0011,008315,2015,03,26,21.7,1,Y
IDCJAC0011,008315,2015,03,27,17.7,1,Y
IDCJAC0011,008315,2015,03,28,14.0,1,Y
IDCJAC0011,008315,2015,03,29,13.1,1,Y
IDCJAC0011,008315,2015,03,30,15.5,1,Y
IDCJAC0011,008315,2015,03,31,19.1,1,Y
IDCJAC0011,008315,2015,04,01,15.9,1,Y
IDCJAC0011,008315,2015,04,02,18.8,1,Y
IDCJAC0011,008315,2015,04,03,17.9,1,Y
IDCJAC0011,008315,2015,04,04,15.9,1,Y
IDCJAC0011,008315,2015,04,05,17.0,1,Y
IDCJAC0011,008315,2015,04,06,20.1,1,Y
IDCJAC0011,008315,2015,04,07,20.2,1,Y
IDCJAC0011,008315,2015,04,08,20.0,1,Y
IDCJAC0011,008315,2015,04,09,20.4,1,Y
IDCJAC0011,008315,2015,04,10,22.7,1,Y
IDCJAC0011,008315,2015,04,11,17.8,1,Y
IDCJAC0011,008315,2015,04,12,15.5,1,Y
IDCJAC0011,008315,2015,04,13,13.9,1,Y
IDCJAC0011,008315,2015,04,14,16.0,1,Y
IDCJAC0011,008315,2015,04,15,12.9,1,Y
IDCJAC0011,008315,2015,04,16,12.5,1,Y
IDCJAC0011,008315,2015,04,17,11.0,1,Y
IDCJAC0011,008315,2015,04,18,14.4,1,Y
IDCJAC0011,008315,2015,04,19,13.0,1,Y
IDCJAC0011,008315,2015,04,20,17.8,1,Y
IDCJAC0011,008315,2015,04,21,18.2,1,Y
IDCJAC0011,008315,2015,04,22,12.3,1,Y
IDCJAC0011,008315,2015,04,23,11.5,1,Y
IDCJAC0011,008315,2015,04,24,16.9,1,Y
IDCJAC0011,008315,2015,04,25,15.5,1,Y
IDCJAC0011,008315,2015,04,26,16.3,1,Y
IDCJAC0011,008315,2015,04,27,17.8,1,Y
IDCJAC0011,008315,2015,04,28,19.6,1,Y
IDCJAC0011,008315,2015,04,29,18.2,1,Y
IDCJAC0011,008315,2015,04,30,16.2,1,Y
IDCJAC0011,008315,2015,05,01,17.5,1,Y
IDCJAC0011,008315,2015,05,02,12.5,1,Y
IDCJAC0011,008315,2015,05,03,13.8,1,Y
IDCJAC0011,008315,2015,05,04,16.2,1,Y
IDCJAC0011,008315,2015,05,05,9.1,1,Y
IDCJAC0011,008315,2015,05,06,7.9,1,Y
IDCJAC0011,008315,2015,05,07,10.4,1,Y
IDCJAC0011,008315,2015,05,08,7.3,1,Y
IDCJAC0011,008315,2015,05,09,8.4,1,Y
IDCJAC0011,008315,2015,05,10,10.3,1,Y
IDCJAC0011,008315,2015,05,11,10.5,1,Y
IDCJAC0011,008315,2015,05,12,13.0,1,Y
IDCJAC0011,008315,2015,05,13,15.8,1,Y
IDCJAC0011,008315,2015,05,14,15.8,1,Y
IDCJAC0011,008315,2015,05,15,14.2,1,Y
IDCJAC0011,008315,2015,05,16,17.6,1,Y
IDCJAC0011,008315,2015,05,17,13.2,1,Y
IDCJAC0011,008315,2015,05,18,15.5,1,Y
IDCJAC0011,008315,2015,05,19,11.3,1,Y
IDCJAC0011,008315,2015,05,20,11.8,1,Y
IDCJAC0011,008315,2015,05,21,13.3,1,Y
IDCJAC0011,008315,2015,05,22,11.5,1,Y
IDCJAC0011,008315,2015,05,23,9.1,1,Y
IDCJAC0011,008315,2015,05,24,10.1,1,Y
IDCJAC0011,008315,2015,05,25,7.6,1,Y
IDCJAC0011,008315,2015,05,26,8.8,1,Y
IDCJAC0011,008315,2015,05,27,8.9,1,Y
IDCJAC0011,008315,2015,05,28,10.1,1,Y
IDCJAC0011,008315,2015,05,29,7.9,1,Y
IDCJAC0011,008315,2015,05,30,9.7,1,Y
IDCJAC0011,008315,2015,05,31,9.9,1,Y
IDCJAC0011,008315,2015,06,01,9.4,1,Y
IDCJAC0011,008315,2015,06,02,12.4,1,Y
IDCJAC0011,008315,2015,06,03,12.8,1,Y
IDCJAC0011,008315,2015,06,04,10.5,1,Y
IDCJAC0011,008315,2015,06,05,10.5,1,Y
IDCJAC0011,008315,2015,06,06,15.6,1,Y
IDCJAC0011,008315,2015,06,07,11.2,1,Y
IDCJAC0011,008315,2015,06,08,9.7,1,Y
IDCJAC0011,008315,2015,06,09,15.5,1,Y
IDCJAC0011,008315,2015,06,10,14.0,1,Y
IDCJAC0011,008315,2015,06,11,12.3,1,Y
IDCJAC0011,008315,2015,06,12,12.8,1,Y
IDCJAC0011,008315,2015,06,13,8.9,1,Y
IDCJAC0011,008315,2015,06,14,6.3,1,Y
IDCJAC0011,008315,2015,06,15,7.4,1,Y
IDCJAC0011,008315,2015,06,16,12.0,1,Y
IDCJAC0011,008315,2015,06,17,15.7,1,Y
IDCJAC0011,008315,2015,06,18,15.4,1,Y
IDCJAC0011,008315,2015,06,19,15.7,1,Y
IDCJAC0011,008315,2015,06,20,15.6,1,Y
IDCJAC0011,008315,2015,06,21,14.8,1,Y
IDCJAC0011,008315,2015,06,22,13.7,1,Y
IDCJAC0011,008315,2015,06,23,6.0,1,Y
IDCJAC0011,008315,2015,06,24,6.3,1,Y
IDCJAC0011,008315,2015,06,25,7.9,1,Y
IDCJAC0011,008315,2015,06,26,7.8,1,Y
IDCJAC0011,008315,2015,06,27,8.7,1,Y
IDCJAC0011,008315,2015,06,28,11.2,1,Y
IDCJAC0011,008315,2015,06,29,9.2,1,Y
IDCJAC0011,008315,2015,06,30,10.2,1,Y
IDCJAC0011,008315,2015,07,01,11.8,1,Y
IDCJAC0011,008315,2015,07,02,13.8,1,Y
IDCJAC0011,008315,2015,07,03,12.4,1,Y
IDCJAC0011,008315,2015,07,04,10.4,1,Y
IDCJAC0011,008315,2015,07,05,9.5,1,Y
IDCJAC0011,008315,2015,07,06,9.2,1,Y
IDCJAC0011,008315,2015,07,07,9.1,1,Y
IDCJAC0011,008315,2015,07,08,12.4,1,Y
IDCJAC0011,008315,2015,07,09,2.3,1,Y
IDCJAC0011,008315,2015,07,10,2.6,1,Y
IDCJAC0011,008315,2015,07,11,7.0,1,Y
IDCJAC0011,008315,2015,07,12,5.2,1,Y
IDCJAC0011,008315,2015,07,13,8.1,1,Y
IDCJAC0011,008315,2015,07,14,11.6,1,Y
IDCJAC0011,008315,2015,07,15,8.0,1,Y
IDCJAC0011,008315,2015,07,16,11.3,1,Y
IDCJAC0011,008315,2015,07,17,12.1,1,Y
IDCJAC0011,008315,2015,07,18,12.0,1,Y
IDCJAC0011,008315,2015,07,19,10.4,1,Y
IDCJAC0011,008315,2015,07,20,15.8,1,Y
IDCJAC0011,008315,2015,07,21,12.9,1,Y
IDCJAC0011,008315,2015,07,22,11.4,1,Y
IDCJAC0011,008315,2015,07,23,11.5,1,Y
IDCJAC0011,008315,2015,07,24,6.7,1,Y
IDCJAC0011,008315,2015,07,25,4.4,1,Y
IDCJAC0011,008315,2015,07,26,5.2,1,Y
IDCJAC0011,008315,2015,07,27,5.8,1,Y
IDCJAC0011,008315,2015,07,28,12.1,1,Y
IDCJAC0011,008315,2015,07,29,17.1,1,Y
IDCJAC0011,008315,2015,07,30,17.2,1,Y
IDCJAC0011,008315,2015,07,31,17.6,1,Y
IDCJAC0011,008315,2015,08,01,9.0,1,Y
IDCJAC0011,008315,2015,08,02,7.9,1,Y
IDCJAC0011,008315,2015,08,03,7.2,1,Y
IDCJAC0011,008315,2015,08,04,11.8,1,Y
IDCJAC0011,008315,2015,08,05,8.9,1,Y
IDCJAC0011,008315,2015,08,06,10.2,1,Y
IDCJAC0011,008315,2015,08,07,12.3,1,Y
IDCJAC0011,008315,2015,08,08,9.4,1,Y
IDCJAC0011,008315,2015,08,09,6.6,1,Y
IDCJAC0011,008315,2015,08,10,7.3,1,Y
IDCJAC0011,008315,2015,08,11,9.3,1,Y
IDCJAC0011,008315,2015,08,12,6.6,1,Y
IDCJAC0011,008315,2015,08,13,6.6,1,Y
IDCJAC0011,008315,2015,08,14,8.1,1,Y
IDCJAC0011,008315,2015,08,15,9.7,1,Y
IDCJAC0011,008315,2015,08,16,10.6,1,Y
IDCJAC0011,008315,2015,08,17,15.0,1,Y
IDCJAC0011,008315,2015,08,18,14.1,1,Y
IDCJAC0011,008315,2015,08,19,12.4,1,Y
IDCJAC0011,008315,2015,08,20,14.1,1,Y
IDCJAC0011,008315,2015,08,21,11.7,1,Y
IDCJAC0011,008315,2015,08,22,13.7,1,Y
IDCJAC0011,008315,2015,08,23,6.5,1,Y
IDCJAC0011,008315,2015,08,24,7.8,1,Y
IDCJAC0011,008315,2015,08,25,10.0,1,Y
IDCJAC0011,008315,2015,08,26,8.5,1,Y
IDCJAC0011,008315,2015,08,27,10.5,1,Y
IDCJAC0011,008315,2015,08,28,8.8,1,Y
IDCJAC0011,008315,2015,08,29,10.2,1,Y
IDCJAC0011,008315,2015,08,30,14.1,1,Y
IDCJAC0011,008315,2015,08,31,9.2,1,Y
IDCJAC0011,008315,2015,09,01,10.3,1,Y
IDCJAC0011,008315,2015,09,02,3.8,1,Y
IDCJAC0011,008315,2015,09,03,4.4,1,Y
IDCJAC0011,008315,2015,09,04,5.2,1,Y
IDCJAC0011,008315,2015,09,05,12.9,1,Y
IDCJAC0011,008315,2015,09,06,5.6,1,Y
IDCJAC0011,008315,2015,09,07,5.4,1,Y
IDCJAC0011,008315,2015,09,08,7.7,1,Y
IDCJAC0011,008315,2015,09,09,9.8,1,Y
IDCJAC0011,008315,2015,09,10,13.7,1,Y
IDCJAC0011,008315,2015,09,11,8.7,1,Y
IDCJAC0011,008315,2015,09,12,12.5,1,Y
IDCJAC0011,008315,2015,09,13,8.8,1,Y
IDCJAC0011,008315,2015,09,14,4.7,1,Y
IDCJAC0011,008315,2015,09,15,5.1,1,Y
IDCJAC0011,008315,2015,09,16,6.6,1,Y
IDCJAC0011,008315,2015,09,17,10.0,1,Y
IDCJAC0011,008315,2015,09,18,9.1,1,Y
IDCJAC0011,008315,2015,09,19,11.6,1,Y
IDCJAC0011,008315,2015,09,20,6.7,1,Y
IDCJAC0011,008315,2015,09,21,8.1,1,Y
IDCJAC0011,008315,2015,09,22,12.1,1,Y
IDCJAC0011,008315,2015,09,23,13.8,1,Y
IDCJAC0011,008315,2015,09,24,13.4,1,Y
IDCJAC0011,008315,2015,09,25,14.0,1,Y
IDCJAC0011,008315,2015,09,26,10.1,1,Y
IDCJAC0011,008315,2015,09,27,9.3,1,Y
IDCJAC0011,008315,2015,09,28,8.2,1,Y
IDCJAC0011,008315,2015,09,29,10.6,1,Y
IDCJAC0011,008315,2015,09,30,7.6,1,Y
IDCJAC0011,008315,2015,10,01,7.3,1,Y
IDCJAC0011,008315,2015,10,02,13.7,1,Y
IDCJAC0011,008315,2015,10,03,12.2,1,Y
IDCJAC0011,008315,2015,10,04,11.2,1,Y
IDCJAC0011,008315,2015,10,05,13.5,1,Y
IDCJAC0011,008315,2015,10,06,6.6,1,Y
IDCJAC0011,008315,2015,10,07,8.6,1,Y
IDCJAC0011,008315,2015,10,08,10.7,1,Y
IDCJAC0011,008315,2015,10,09,10.5,1,Y
IDCJAC0011,008315,2015,10,10,15.1,1,Y
IDCJAC0011,008315,2015,10,11,14.8,1,Y
IDCJAC0011,008315,2015,10,12,13.4,1,Y
IDCJAC0011,008315,2015,10,13,12.6,1,Y
IDCJAC0011,008315,2015,10,14,13.0,1,Y
IDCJAC0011,008315,2015,10,15,16.2,1,Y
IDCJAC0011,008315,2015,10,16,8.5,1,Y
IDCJAC0011,008315,2015,10,17,6.9,1,Y
IDCJAC0011,008315,2015,10,18,18.2,1,Y
IDCJAC0011,008315,2015,10,19,10.8,1,Y
IDCJAC0011,008315,2015,10,20,9.0,1,Y
IDCJAC0011,008315,2015,10,21,9.5,1,Y
IDCJAC0011,008315,2015,10,22,16.7,1,Y
IDCJAC0011,008315,2015,10,23,14.6,1,Y
IDCJAC0011,008315,2015,10,24,10.0,1,Y
IDCJAC0011,008315,2015,10,25,15.9,1,Y
IDCJAC0011,008315,2015,10,26,11.7,1,Y
IDCJAC0011,008315,2015,10,27,13.3,1,Y
IDCJAC0011,008315,2015,10,28,18.1,1,Y
IDCJAC0011,008315,2015,10,29,13.6,1,Y
IDCJAC0011,008315,2015,10,30,14.5,1,Y
IDCJAC0011,008315,2015,10,31,18.2,1,Y
IDCJAC0011,008315,2015,11,01,15.3,1,Y
IDCJAC0011,008315,2015,11,02,15.6,1,Y
IDCJAC0011,008315,2015,11,03,12.1,1,Y
IDCJAC0011,008315,2015,11,04,14.9,1,Y
IDCJAC0011,008315,2015,11,05,16.3,1,Y
IDCJAC0011,008315,2015,11,06,15.9,1,Y
IDCJAC0011,008315,2015,11,07,17.5,1,Y
IDCJAC0011,008315,2015,11,08,16.7,1,Y
IDCJAC0011,008315,2015,11,09,15.3,1,Y
IDCJAC0011,008315,2015,11,10,15.2,1,Y
IDCJAC0011,008315,2015,11,11,15.5,1,Y
IDCJAC0011,008315,2015,11,12,14.7,1,Y
IDCJAC0011,008315,2015,11,13,24.2,1,Y
IDCJAC0011,008315,2015,11,14,19.5,1,Y
IDCJAC0011,008315,2015,11,15,18.0,1,Y
IDCJAC0011,008315,2015,11,16,14.1,1,Y
IDCJAC0011,008315,2015,11,17,18.1,1,Y
IDCJAC0011,008315,2015,11,18,17.3,1,Y
IDCJAC0011,008315,2015,11,19,13.2,1,Y
IDCJAC0011,008315,2015,11,20,11.2,1,Y
IDCJAC0011,008315,2015,11,21,13.4,1,Y
IDCJAC0011,008315,2015,11,22,17.2,1,Y
IDCJAC0011,008315,2015,11,23,16.4,1,Y
IDCJAC0011,008315,2015,11,24,16.5,1,Y
IDCJAC0011,008315,2015,11,25,16.0,1,Y
IDCJAC0011,008315,2015,11,26,13.2,1,Y
IDCJAC0011,008315,2015,11,27,14.9,1,Y
IDCJAC0011,008315,2015,11,28,20.4,1,Y
IDCJAC0011,008315,2015,11,29,18.3,1,Y
IDCJAC0011,008315,2015,11,30,16.7,1,Y
IDCJAC0011,008315,2015,12,01,12.4,1,N
IDCJAC0011,008315,2015,12,02,20.4,1,N
IDCJAC0011,008315,2015,12,03,15.9,1,N
IDCJAC0011,008315,2015,12,04,18.4,1,N
IDCJAC0011,008315,2015,12,05,15.7,1,N
IDCJAC0011,008315,2015,12,06,15.4,1,N
IDCJAC0011,008315,2015,12,07,17.9,1,N
IDCJAC0011,008315,2015,12,08,10.2,1,N
IDCJAC0011,008315,2015,12,09,14.0,1,N
IDCJAC0011,008315,2015,12,10,16.0,1,N
IDCJAC0011,008315,2015,12,11,13.0,1,N
IDCJAC0011,008315,2015,12,12,19.2,1,N
IDCJAC0011,008315,2015,12,13,16.1,1,N
IDCJAC0011,008315,2015,12,14,17.3,1,N
IDCJAC0011,008315,2015,12,15,12.1,1,N
IDCJAC0011,008315,2015,12,16,18.9,1,N
IDCJAC0011,008315,2015,12,17,19.2,1,N
IDCJAC0011,008315,2015,12,18,18.2,1,N
IDCJAC0011,008315,2015,12,19,15.8,1,N
IDCJAC0011,008315,2015,12,20,12.5,1,N
IDCJAC0011,008315,2015,12,21,14.6,1,N
IDCJAC0011,008315,2015,12,22,18.0,1,N
IDCJAC0011,008315,2015,12,23,22.8,1,N
IDCJAC0011,008315,2015,12,24,20.5,1,N
IDCJAC0011,008315,2015,12,25,16.3,1,N
IDCJAC0011,008315,2015,12,26,13.3,1,N
IDCJAC0011,008315,2015,12,27,17.5,1,N
IDCJAC0011,008315,2015,12,28,21.7,1,N
IDCJAC0011,008315,2015,12,29,18.5,1,N
IDCJAC0011,008315,2015,12,30,20.3,1,N
IDCJAC0011,008315,2015,12,31,16.3,1,N
