Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,010916,2016,04,05,10.4,1,Y
IDCJAC0011,010916,2016,04,06,8.4,1,Y
IDCJAC0011,010916,2016,04,07,8.4,1,Y
IDCJAC0011,010916,2016,04,08,9.3,1,Y
IDCJAC0011,010916,2016,04,09,10.9,1,Y
IDCJAC0011,010916,2016,04,10,13.1,1,Y
IDCJAC0011,010916,2016,04,11,15.3,1,Y
IDCJAC0011,010916,2016,04,12,15.8,1,Y
IDCJAC0011,010916,2016,04,13,16.2,1,Y
IDCJAC0011,010916,2016,04,14,14.9,1,Y
IDCJAC0011,010916,2016,04,15,11.8,1,Y
IDCJAC0011,010916,2016,04,16,13.8,1,Y
IDCJAC0011,010916,2016,04,17,16.4,1,Y
IDCJAC0011,010916,2016,04,18,14.2,1,Y
IDCJAC0011,010916,2016,04,19,13.6,1,Y
IDCJAC0011,010916,2016,04,20,12.2,1,Y
IDCJAC0011,010916,2016,04,21,11.4,1,Y
IDCJAC0011,010916,2016,04,22,8.5,1,Y
IDCJAC0011,010916,2016,04,23,11.5,1,Y
IDCJAC0011,010916,2016,04,24,13.9,1,Y
IDCJAC0011,010916,2016,04,25,15.4,1,Y
IDCJAC0011,010916,2016,04,26,13.8,1,Y
IDCJAC0011,010916,2016,04,27,5.5,1,Y
IDCJAC0011,010916,2016,04,28,7.8,1,Y
IDCJAC0011,010916,2016,04,29,8.9,1,Y
IDCJAC0011,010916,2016,04,30,6.8,1,Y
IDCJAC0011,010916,2016,05,01,7.3,1,Y
IDCJAC0011,010916,2016,05,02,8.9,1,Y
IDCJAC0011,010916,2016,05,03,11.9,1,Y
IDCJAC0011,010916,2016,05,04,9.6,1,Y
IDCJAC0011,010916,2016,05,05,10.4,1,Y
IDCJAC0011,010916,2016,05,06,6.5,1,Y
IDCJAC0011,010916,2016,05,07,9.3,1,Y
IDCJAC0011,010916,2016,05,08,6.7,1,Y
IDCJAC0011,010916,2016,05,09,6.6,1,Y
IDCJAC0011,010916,2016,05,10,6.2,1,Y
IDCJAC0011,010916,2016,05,11,6.4,1,Y
IDCJAC0011,010916,2016,05,12,6.7,1,Y
IDCJAC0011,010916,2016,05,13,8.8,1,Y
IDCJAC0011,010916,2016,05,14,11.0,1,Y
IDCJAC0011,010916,2016,05,15,7.3,1,Y
IDCJAC0011,010916,2016,05,16,7.2,1,Y
IDCJAC0011,010916,2016,05,17,7.0,1,Y
IDCJAC0011,010916,2016,05,18,9.5,1,Y
IDCJAC0011,010916,2016,05,19,9.2,1,Y
IDCJAC0011,010916,2016,05,20,10.5,1,Y
IDCJAC0011,010916,2016,05,21,11.2,1,Y
IDCJAC0011,010916,2016,05,22,4.9,1,Y
IDCJAC0011,010916,2016,05,23,9.7,1,Y
IDCJAC0011,010916,2016,05,24,12.4,1,Y
IDCJAC0011,010916,2016,05,25,7.1,1,Y
IDCJAC0011,010916,2016,05,26,8.9,1,Y
IDCJAC0011,010916,2016,05,27,3.4,1,Y
IDCJAC0011,010916,2016,05,28,8.9,1,Y
IDCJAC0011,010916,2016,05,29,7.3,1,Y
IDCJAC0011,010916,2016,05,30,5.0,1,Y
IDCJAC0011,010916,2016,05,31,3.2,1,Y
IDCJAC0011,010916,2016,06,01,4.8,1,Y
IDCJAC0011,010916,2016,06,02,6.0,1,Y
IDCJAC0011,010916,2016,06,03,6.9,1,Y
IDCJAC0011,010916,2016,06,04,10.1,1,Y
IDCJAC0011,010916,2016,06,05,2.3,1,Y
IDCJAC0011,010916,2016,06,06,3.1,1,Y
IDCJAC0011,010916,2016,06,07,6.9,1,Y
IDCJAC0011,010916,2016,06,08,5.5,1,Y
IDCJAC0011,010916,2016,06,09,6.0,1,Y
IDCJAC0011,010916,2016,06,10,9.2,1,Y
IDCJAC0011,010916,2016,06,11,9.3,1,Y
IDCJAC0011,010916,2016,06,12,9.5,1,Y
IDCJAC0011,010916,2016,06,13,9.9,1,Y
IDCJAC0011,010916,2016,06,14,10.2,1,Y
IDCJAC0011,010916,2016,06,15,8.7,1,Y
IDCJAC0011,010916,2016,06,16,8.5,1,Y
IDCJAC0011,010916,2016,06,17,6.7,1,Y
IDCJAC0011,010916,2016,06,18,3.1,1,Y
IDCJAC0011,010916,2016,06,19,6.6,1,Y
IDCJAC0011,010916,2016,06,20,9.8,1,Y
IDCJAC0011,010916,2016,06,21,5.0,1,Y
IDCJAC0011,010916,2016,06,22,7.2,1,Y
IDCJAC0011,010916,2016,06,23,5.3,1,Y
IDCJAC0011,010916,2016,06,24,7.4,1,Y
IDCJAC0011,010916,2016,06,25,7.1,1,Y
IDCJAC0011,010916,2016,06,26,3.8,1,Y
IDCJAC0011,010916,2016,06,27,6.9,1,Y
IDCJAC0011,010916,2016,06,28,2.9,1,Y
IDCJAC0011,010916,2016,06,29,8.0,1,Y
IDCJAC0011,010916,2016,06,30,5.9,1,Y
IDCJAC0011,010916,2016,07,01,5.5,1,Y
IDCJAC0011,010916,2016,07,02,2.0,1,Y
IDCJAC0011,010916,2016,07,03,6.0,1,Y
IDCJAC0011,010916,2016,07,04,2.2,1,Y
IDCJAC0011,010916,2016,07,05,2.0,1,Y
IDCJAC0011,010916,2016,07,06,0.8,1,Y
IDCJAC0011,010916,2016,07,07,4.8,1,Y
IDCJAC0011,010916,2016,07,08,6.8,1,Y
IDCJAC0011,010916,2016,07,09,5.3,1,Y
IDCJAC0011,010916,2016,07,10,5.9,1,Y
IDCJAC0011,010916,2016,07,11,5.4,1,Y
IDCJAC0011,010916,2016,07,12,3.3,1,Y
IDCJAC0011,010916,2016,07,13,0.2,1,Y
IDCJAC0011,010916,2016,07,14,2.7,1,Y
IDCJAC0011,010916,2016,07,15,7.2,1,Y
IDCJAC0011,010916,2016,07,16,10.8,1,Y
IDCJAC0011,010916,2016,07,17,11.0,1,Y
IDCJAC0011,010916,2016,07,18,4.7,1,Y
IDCJAC0011,010916,2016,07,19,2.7,1,Y
IDCJAC0011,010916,2016,07,20,3.6,1,Y
IDCJAC0011,010916,2016,07,21,6.4,1,Y
IDCJAC0011,010916,2016,07,22,3.3,1,Y
IDCJAC0011,010916,2016,07,23,5.0,1,Y
IDCJAC0011,010916,2016,07,24,2.2,1,Y
IDCJAC0011,010916,2016,07,25,6.3,1,Y
IDCJAC0011,010916,2016,07,26,6.6,1,Y
IDCJAC0011,010916,2016,07,27,6.3,1,Y
IDCJAC0011,010916,2016,07,28,6.1,1,Y
IDCJAC0011,010916,2016,07,29,5.2,1,Y
IDCJAC0011,010916,2016,07,30,7.0,1,Y
IDCJAC0011,010916,2016,07,31,6.0,1,Y
IDCJAC0011,010916,2016,08,01,0.3,1,Y
IDCJAC0011,010916,2016,08,02,1.1,1,Y
IDCJAC0011,010916,2016,08,03,2.1,1,Y
IDCJAC0011,010916,2016,08,04,8.1,1,Y
IDCJAC0011,010916,2016,08,05,8.9,1,Y
IDCJAC0011,010916,2016,08,06,1.8,1,Y
IDCJAC0011,010916,2016,08,07,6.6,1,Y
IDCJAC0011,010916,2016,08,08,5.9,1,Y
IDCJAC0011,010916,2016,08,09,2.8,1,Y
IDCJAC0011,010916,2016,08,10,3.8,1,Y
IDCJAC0011,010916,2016,08,11,7.9,1,Y
IDCJAC0011,010916,2016,08,12,3.3,1,Y
IDCJAC0011,010916,2016,08,13,6.5,1,Y
IDCJAC0011,010916,2016,08,14,3.5,1,Y
IDCJAC0011,010916,2016,08,15,7.9,1,Y
IDCJAC0011,010916,2016,08,16,3.0,1,Y
IDCJAC0011,010916,2016,08,17,8.6,1,Y
IDCJAC0011,010916,2016,08,18,3.0,1,Y
IDCJAC0011,010916,2016,08,19,2.9,1,Y
IDCJAC0011,010916,2016,08,20,7.7,1,Y
IDCJAC0011,010916,2016,08,21,2.0,1,Y
IDCJAC0011,010916,2016,08,22,4.8,1,Y
IDCJAC0011,010916,2016,08,23,1.6,1,Y
IDCJAC0011,010916,2016,08,24,1.6,1,Y
IDCJAC0011,010916,2016,08,25,4.7,1,Y
IDCJAC0011,010916,2016,08,26,4.1,1,Y
IDCJAC0011,010916,2016,08,27,8.2,1,Y
IDCJAC0011,010916,2016,08,28,7.9,1,Y
IDCJAC0011,010916,2016,08,29,8.4,1,Y
IDCJAC0011,010916,2016,08,30,6.7,1,Y
IDCJAC0011,010916,2016,08,31,8.3,1,Y
IDCJAC0011,010916,2016,09,01,3.1,1,Y
IDCJAC0011,010916,2016,09,02,5.9,1,Y
IDCJAC0011,010916,2016,09,03,2.2,1,Y
IDCJAC0011,010916,2016,09,04,3.6,1,Y
IDCJAC0011,010916,2016,09,05,6.1,1,Y
IDCJAC0011,010916,2016,09,06,9.8,1,Y
IDCJAC0011,010916,2016,09,07,8.7,1,Y
IDCJAC0011,010916,2016,09,08,4.7,1,Y
IDCJAC0011,010916,2016,09,09,3.5,1,Y
IDCJAC0011,010916,2016,09,10,5.5,1,Y
IDCJAC0011,010916,2016,09,11,6.8,1,Y
IDCJAC0011,010916,2016,09,12,6.3,1,Y
IDCJAC0011,010916,2016,09,13,4.0,1,Y
IDCJAC0011,010916,2016,09,14,1.6,1,Y
IDCJAC0011,010916,2016,09,15,2.9,1,Y
IDCJAC0011,010916,2016,09,16,3.9,1,Y
IDCJAC0011,010916,2016,09,17,0.3,1,Y
IDCJAC0011,010916,2016,09,18,2.5,1,Y
IDCJAC0011,010916,2016,09,19,3.0,1,Y
IDCJAC0011,010916,2016,09,20,3.9,1,Y
IDCJAC0011,010916,2016,09,21,3.4,1,Y
IDCJAC0011,010916,2016,09,22,4.8,1,Y
IDCJAC0011,010916,2016,09,23,4.1,1,Y
IDCJAC0011,010916,2016,09,24,1.0,1,Y
IDCJAC0011,010916,2016,09,25,5.3,1,Y
IDCJAC0011,010916,2016,09,26,2.1,1,Y
IDCJAC0011,010916,2016,09,27,8.4,1,Y
IDCJAC0011,010916,2016,09,28,3.1,1,Y
IDCJAC0011,010916,2016,09,29,-0.1,1,Y
IDCJAC0011,010916,2016,09,30,3.9,1,Y
IDCJAC0011,010916,2016,10,01,8.4,1,Y
IDCJAC0011,010916,2016,10,02,3.5,1,Y
IDCJAC0011,010916,2016,10,03,6.7,1,Y
IDCJAC0011,010916,2016,10,04,6.1,1,Y
IDCJAC0011,010916,2016,10,05,6.8,1,Y
IDCJAC0011,010916,2016,10,06,10.0,1,Y
IDCJAC0011,010916,2016,10,07,12.4,1,Y
IDCJAC0011,010916,2016,10,08,13.2,1,Y
IDCJAC0011,010916,2016,10,09,6.5,1,Y
IDCJAC0011,010916,2016,10,10,3.8,1,Y
IDCJAC0011,010916,2016,10,11,3.1,1,Y
IDCJAC0011,010916,2016,10,12,5.1,1,Y
IDCJAC0011,010916,2016,10,13,11.3,1,Y
IDCJAC0011,010916,2016,10,14,10.2,1,Y
IDCJAC0011,010916,2016,10,15,5.4,1,Y
IDCJAC0011,010916,2016,10,16,4.2,1,Y
IDCJAC0011,010916,2016,10,17,6.7,1,Y
IDCJAC0011,010916,2016,10,18,1.2,1,Y
IDCJAC0011,010916,2016,10,19,2.7,1,Y
IDCJAC0011,010916,2016,10,20,5.5,1,Y
IDCJAC0011,010916,2016,10,21,-0.7,1,Y
IDCJAC0011,010916,2016,10,22,3.1,1,Y
IDCJAC0011,010916,2016,10,23,7.5,1,Y
IDCJAC0011,010916,2016,10,24,6.8,1,Y
IDCJAC0011,010916,2016,10,25,4.9,1,Y
IDCJAC0011,010916,2016,10,26,8.9,1,Y
IDCJAC0011,010916,2016,10,27,5.8,1,Y
IDCJAC0011,010916,2016,10,28,7.9,1,Y
IDCJAC0011,010916,2016,10,29,7.8,1,Y
IDCJAC0011,010916,2016,10,30,2.1,1,Y
IDCJAC0011,010916,2016,10,31,1.5,1,Y
IDCJAC0011,010916,2016,11,01,3.2,1,N
IDCJAC0011,010916,2016,11,02,3.9,1,N
IDCJAC0011,010916,2016,11,03,8.4,1,N
IDCJAC0011,010916,2016,11,04,12.9,1,N
IDCJAC0011,010916,2016,11,05,12.1,1,N
IDCJAC0011,010916,2016,11,06,12.3,1,N
IDCJAC0011,010916,2016,11,07,4.7,1,N
IDCJAC0011,010916,2016,11,08,4.3,1,N
IDCJAC0011,010916,2016,11,09,10.9,1,N
IDCJAC0011,010916,2016,11,10,5.4,1,N
IDCJAC0011,010916,2016,11,11,7.8,1,N
IDCJAC0011,010916,2016,11,12,5.4,1,N
IDCJAC0011,010916,2016,11,13,6.0,1,N
IDCJAC0011,010916,2016,11,14,7.3,1,N
IDCJAC0011,010916,2016,11,15,14.3,1,N
IDCJAC0011,010916,2016,11,16,16.9,1,N
IDCJAC0011,010916,2016,11,17,5.3,1,N
IDCJAC0011,010916,2016,11,18,7.1,1,N
IDCJAC0011,010916,2016,11,19,9.0,1,N
IDCJAC0011,010916,2016,11,20,12.9,1,N
IDCJAC0011,010916,2016,11,21,3.8,1,N
IDCJAC0011,010916,2016,11,22,7.2,1,N
IDCJAC0011,010916,2016,11,23,8.6,1,N
IDCJAC0011,010916,2016,11,24,11.1,1,N
IDCJAC0011,010916,2016,11,25,10.6,1,N
IDCJAC0011,010916,2016,11,26,9.4,1,N
IDCJAC0011,010916,2016,11,27,16.3,1,N
IDCJAC0011,010916,2016,11,28,10.4,1,N
IDCJAC0011,010916,2016,11,29,12.4,1,N
IDCJAC0011,010916,2016,11,30,6.3,1,N
IDCJAC0011,010916,2016,12,01,11.8,1,Y
IDCJAC0011,010916,2016,12,02,7.6,1,Y
IDCJAC0011,010916,2016,12,03,8.1,1,Y
IDCJAC0011,010916,2016,12,04,6.9,1,Y
IDCJAC0011,010916,2016,12,05,9.8,1,Y
IDCJAC0011,010916,2016,12,06,8.5,1,Y
IDCJAC0011,010916,2016,12,07,12.1,1,Y
IDCJAC0011,010916,2016,12,08,5.8,1,Y
IDCJAC0011,010916,2016,12,09,8.7,1,Y
IDCJAC0011,010916,2016,12,10,11.2,1,Y
IDCJAC0011,010916,2016,12,11,15.1,1,Y
IDCJAC0011,010916,2016,12,12,14.7,1,Y
IDCJAC0011,010916,2016,12,13,12.1,1,Y
IDCJAC0011,010916,2016,12,14,13.1,1,Y
IDCJAC0011,010916,2016,12,15,10.6,1,Y
IDCJAC0011,010916,2016,12,16,12.3,1,Y
IDCJAC0011,010916,2016,12,17,8.6,1,Y
IDCJAC0011,010916,2016,12,18,9.9,1,Y
IDCJAC0011,010916,2016,12,19,8.4,1,Y
IDCJAC0011,010916,2016,12,20,9.8,1,Y
IDCJAC0011,010916,2016,12,21,12.2,1,Y
IDCJAC0011,010916,2016,12,22,17.8,1,Y
IDCJAC0011,010916,2016,12,23,11.8,1,Y
IDCJAC0011,010916,2016,12,24,11.8,1,Y
IDCJAC0011,010916,2016,12,25,13.5,1,Y
IDCJAC0011,010916,2016,12,26,8.6,1,Y
IDCJAC0011,010916,2016,12,27,10.6,1,Y
IDCJAC0011,010916,2016,12,28,10.9,1,Y
IDCJAC0011,010916,2016,12,29,12.5,1,Y
IDCJAC0011,010916,2016,12,30,8.7,1,Y
IDCJAC0011,010916,2016,12,31,11.6,1,Y
