Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,009542,2015,04,08,20.1,1,Y
IDCJAC0010,009542,2015,04,09,25.6,1,Y
IDCJAC0010,009542,2015,04,10,31.8,1,Y
IDCJAC0010,009542,2015,04,11,25.8,1,Y
IDCJAC0010,009542,2015,04,12,23.7,1,Y
IDCJAC0010,009542,2015,04,13,19.9,1,Y
IDCJAC0010,009542,2015,04,14,22.1,1,Y
IDCJAC0010,009542,2015,04,15,19.0,1,Y
IDCJAC0010,009542,2015,04,16,18.3,1,Y
IDCJAC0010,009542,2015,04,17,21.5,1,Y
IDCJAC0010,009542,2015,04,18,17.5,1,Y
IDCJAC0010,009542,2015,04,19,22.4,1,Y
IDCJAC0010,009542,2015,04,20,22.8,1,Y
IDCJAC0010,009542,2015,04,21,23.7,1,Y
IDCJAC0010,009542,2015,04,22,25.0,1,Y
IDCJAC0010,009542,2015,04,23,19.6,1,Y
IDCJAC0010,009542,2015,04,24,17.5,1,Y
IDCJAC0010,009542,2015,04,25,18.0,1,Y
IDCJAC0010,009542,2015,04,26,20.0,1,Y
IDCJAC0010,009542,2015,04,27,21.6,1,Y
IDCJAC0010,009542,2015,04,28,23.6,1,Y
IDCJAC0010,009542,2015,04,29,24.5,1,Y
IDCJAC0010,009542,2015,04,30,28.8,1,Y
IDCJAC0010,009542,2015,05,01,20.5,1,Y
IDCJAC0010,009542,2015,05,02,19.9,1,Y
IDCJAC0010,009542,2015,05,03,20.7,1,Y
IDCJAC0010,009542,2015,05,04,13.1,1,Y
IDCJAC0010,009542,2015,05,05,18.0,1,Y
IDCJAC0010,009542,2015,05,06,17.0,1,Y
IDCJAC0010,009542,2015,05,07,19.2,1,Y
IDCJAC0010,009542,2015,05,08,20.9,1,Y
IDCJAC0010,009542,2015,05,09,20.5,1,Y
IDCJAC0010,009542,2015,05,10,20.1,1,Y
IDCJAC0010,009542,2015,05,11,18.9,1,Y
IDCJAC0010,009542,2015,05,12,17.2,1,Y
IDCJAC0010,009542,2015,05,13,18.9,1,Y
IDCJAC0010,009542,2015,05,14,20.6,1,Y
IDCJAC0010,009542,2015,05,15,22.4,1,Y
IDCJAC0010,009542,2015,05,16,17.8,1,Y
IDCJAC0010,009542,2015,05,17,21.6,1,Y
IDCJAC0010,009542,2015,05,18,17.7,1,Y
IDCJAC0010,009542,2015,05,19,15.3,1,Y
IDCJAC0010,009542,2015,05,20,14.9,1,Y
IDCJAC0010,009542,2015,05,21,15.8,1,Y
IDCJAC0010,009542,2015,05,22,18.7,1,Y
IDCJAC0010,009542,2015,05,23,20.4,1,Y
IDCJAC0010,009542,2015,05,24,17.0,1,Y
IDCJAC0010,009542,2015,05,25,21.5,1,Y
IDCJAC0010,009542,2015,05,26,19.0,1,Y
IDCJAC0010,009542,2015,05,27,17.2,1,Y
IDCJAC0010,009542,2015,05,28,14.8,1,Y
IDCJAC0010,009542,2015,05,29,16.7,1,Y
IDCJAC0010,009542,2015,05,30,17.7,1,Y
IDCJAC0010,009542,2015,05,31,19.7,1,Y
IDCJAC0010,009542,2015,06,01,20.0,1,Y
IDCJAC0010,009542,2015,06,02,21.5,1,Y
IDCJAC0010,009542,2015,06,03,22.6,1,Y
IDCJAC0010,009542,2015,06,04,22.5,1,Y
IDCJAC0010,009542,2015,06,05,26.8,1,Y
IDCJAC0010,009542,2015,06,06,20.7,1,Y
IDCJAC0010,009542,2015,06,07,19.8,1,Y
IDCJAC0010,009542,2015,06,08,18.0,1,Y
IDCJAC0010,009542,2015,06,09,18.8,1,Y
IDCJAC0010,009542,2015,06,10,18.5,1,Y
IDCJAC0010,009542,2015,06,11,20.0,1,Y
IDCJAC0010,009542,2015,06,12,19.5,1,Y
IDCJAC0010,009542,2015,06,13,18.4,1,Y
IDCJAC0010,009542,2015,06,14,16.4,1,Y
IDCJAC0010,009542,2015,06,15,17.8,1,Y
IDCJAC0010,009542,2015,06,16,17.1,1,Y
IDCJAC0010,009542,2015,06,17,15.2,1,Y
IDCJAC0010,009542,2015,06,18,12.8,1,Y
IDCJAC0010,009542,2015,06,19,17.0,1,Y
IDCJAC0010,009542,2015,06,20,21.8,1,Y
IDCJAC0010,009542,2015,06,21,16.2,1,Y
IDCJAC0010,009542,2015,06,22,15.8,1,Y
IDCJAC0010,009542,2015,06,23,15.2,1,Y
IDCJAC0010,009542,2015,06,24,16.2,1,Y
IDCJAC0010,009542,2015,06,25,17.1,1,Y
IDCJAC0010,009542,2015,06,26,17.4,1,Y
IDCJAC0010,009542,2015,06,27,16.3,1,Y
IDCJAC0010,009542,2015,06,28,16.4,1,Y
IDCJAC0010,009542,2015,06,29,18.0,1,Y
IDCJAC0010,009542,2015,06,30,19.5,1,Y
IDCJAC0010,009542,2015,07,01,20.3,1,Y
IDCJAC0010,009542,2015,07,02,16.7,1,Y
IDCJAC0010,009542,2015,07,03,19.8,1,Y
IDCJAC0010,009542,2015,07,04,17.4,1,Y
IDCJAC0010,009542,2015,07,05,17.8,1,Y
IDCJAC0010,009542,2015,07,06,17.9,1,Y
IDCJAC0010,009542,2015,07,07,18.9,1,Y
IDCJAC0010,009542,2015,07,08,13.5,1,Y
IDCJAC0010,009542,2015,07,09,13.5,1,Y
IDCJAC0010,009542,2015,07,10,15.1,1,Y
IDCJAC0010,009542,2015,07,11,14.4,1,Y
IDCJAC0010,009542,2015,07,12,14.6,1,Y
IDCJAC0010,009542,2015,07,13,15.3,1,Y
IDCJAC0010,009542,2015,07,14,14.4,1,Y
IDCJAC0010,009542,2015,07,15,13.7,1,Y
IDCJAC0010,009542,2015,07,16,14.6,1,Y
IDCJAC0010,009542,2015,07,17,15.6,1,Y
IDCJAC0010,009542,2015,07,18,19.4,1,Y
