Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,010916,2016,03,07,14.9
IDCJAC0016,010916,2016,03,08,22.5
IDCJAC0016,010916,2016,03,09,23.4
IDCJAC0016,010916,2016,03,10,15.6
IDCJAC0016,010916,2016,03,11,18.0
IDCJAC0016,010916,2016,03,12,20.7
IDCJAC0016,010916,2016,03,13,20.5
IDCJAC0016,010916,2016,03,14,22.1
IDCJAC0016,010916,2016,03,15,10.8
IDCJAC0016,010916,2016,03,16,18.8
IDCJAC0016,010916,2016,03,17,20.8
IDCJAC0016,010916,2016,03,18,19.8
IDCJAC0016,010916,2016,03,19,13.9
IDCJAC0016,010916,2016,03,20,18.3
IDCJAC0016,010916,2016,03,21,17.6
IDCJAC0016,010916,2016,03,22,4.3
IDCJAC0016,010916,2016,03,23,3.8
IDCJAC0016,010916,2016,03,24,5.4
IDCJAC0016,010916,2016,03,25,9.7
IDCJAC0016,010916,2016,03,26,4.6
IDCJAC0016,010916,2016,03,27,13.5
IDCJAC0016,010916,2016,03,28,17.2
IDCJAC0016,010916,2016,03,29,19.9
IDCJAC0016,010916,2016,03,30,21.1
IDCJAC0016,010916,2016,03,31,17.7
IDCJAC0016,010916,2016,04,01,19.5
IDCJAC0016,010916,2016,04,02,20.5
IDCJAC0016,010916,2016,04,03,19.9
IDCJAC0016,010916,2016,04,04,9.8
IDCJAC0016,010916,2016,04,05,8.0
IDCJAC0016,010916,2016,04,06,8.3
IDCJAC0016,010916,2016,04,07,18.0
IDCJAC0016,010916,2016,04,08,13.1
IDCJAC0016,010916,2016,04,09,13.3
IDCJAC0016,010916,2016,04,10,14.4
IDCJAC0016,010916,2016,04,11,3.8
IDCJAC0016,010916,2016,04,12,6.4
IDCJAC0016,010916,2016,04,13,10.0
IDCJAC0016,010916,2016,04,14,12.4
IDCJAC0016,010916,2016,04,15,7.7
IDCJAC0016,010916,2016,04,16,10.4
IDCJAC0016,010916,2016,04,17,6.8
IDCJAC0016,010916,2016,04,18,9.4
IDCJAC0016,010916,2016,04,19,14.8
IDCJAC0016,010916,2016,04,20,12.4
IDCJAC0016,010916,2016,04,21,10.8
IDCJAC0016,010916,2016,04,22,15.0
IDCJAC0016,010916,2016,04,23,14.8
IDCJAC0016,010916,2016,04,24,9.7
IDCJAC0016,010916,2016,04,25,6.6
IDCJAC0016,010916,2016,04,26,10.0
IDCJAC0016,010916,2016,04,27,14.1
IDCJAC0016,010916,2016,04,28,9.5
IDCJAC0016,010916,2016,04,29,10.9
IDCJAC0016,010916,2016,04,30,8.9
IDCJAC0016,010916,2016,05,01,8.0
IDCJAC0016,010916,2016,05,02,7.7
IDCJAC0016,010916,2016,05,03,13.6
IDCJAC0016,010916,2016,05,04,13.8
IDCJAC0016,010916,2016,05,05,11.5
IDCJAC0016,010916,2016,05,06,11.0
IDCJAC0016,010916,2016,05,07,11.8
IDCJAC0016,010916,2016,05,08,11.1
IDCJAC0016,010916,2016,05,09,10.6
IDCJAC0016,010916,2016,05,10,14.9
IDCJAC0016,010916,2016,05,11,14.9
IDCJAC0016,010916,2016,05,12,14.8
IDCJAC0016,010916,2016,05,13,13.6
IDCJAC0016,010916,2016,05,14,11.5
IDCJAC0016,010916,2016,05,15,12.7
IDCJAC0016,010916,2016,05,16,11.9
IDCJAC0016,010916,2016,05,17,10.5
IDCJAC0016,010916,2016,05,18,9.8
IDCJAC0016,010916,2016,05,19,7.6
IDCJAC0016,010916,2016,05,20,8.6
IDCJAC0016,010916,2016,05,21,4.5
IDCJAC0016,010916,2016,05,22,9.3
IDCJAC0016,010916,2016,05,23,11.1
IDCJAC0016,010916,2016,05,24,10.9
IDCJAC0016,010916,2016,05,25,10.0
IDCJAC0016,010916,2016,05,26,11.2
IDCJAC0016,010916,2016,05,27,11.7
IDCJAC0016,010916,2016,05,28,11.1
IDCJAC0016,010916,2016,05,29,7.7
IDCJAC0016,010916,2016,05,30,11.1
IDCJAC0016,010916,2016,05,31,11.2
IDCJAC0016,010916,2016,06,01,11.5
IDCJAC0016,010916,2016,06,02,11.3
IDCJAC0016,010916,2016,06,03,10.5
IDCJAC0016,010916,2016,06,04,10.1
IDCJAC0016,010916,2016,06,05,10.9
IDCJAC0016,010916,2016,06,06,6.7
IDCJAC0016,010916,2016,06,07,9.1
IDCJAC0016,010916,2016,06,08,8.3
IDCJAC0016,010916,2016,06,09,8.6
IDCJAC0016,010916,2016,06,10,4.6
IDCJAC0016,010916,2016,06,11,9.9
IDCJAC0016,010916,2016,06,12,10.3
IDCJAC0016,010916,2016,06,13,6.8
IDCJAC0016,010916,2016,06,14,6.3
IDCJAC0016,010916,2016,06,15,10.2
IDCJAC0016,010916,2016,06,16,6.6
IDCJAC0016,010916,2016,06,17,8.7
IDCJAC0016,010916,2016,06,18,9.0
IDCJAC0016,010916,2016,06,19,8.3
IDCJAC0016,010916,2016,06,20,7.9
IDCJAC0016,010916,2016,06,21,9.3
IDCJAC0016,010916,2016,06,22,10.3
IDCJAC0016,010916,2016,06,23,8.7
IDCJAC0016,010916,2016,06,24,9.1
IDCJAC0016,010916,2016,06,25,9.9
IDCJAC0016,010916,2016,06,26,9.6
IDCJAC0016,010916,2016,06,27,9.7
IDCJAC0016,010916,2016,06,28,7.2
IDCJAC0016,010916,2016,06,29,9.9
IDCJAC0016,010916,2016,06,30,8.5
IDCJAC0016,010916,2016,07,01,11.3
IDCJAC0016,010916,2016,07,02,11.3
IDCJAC0016,010916,2016,07,03,6.6
IDCJAC0016,010916,2016,07,04,8.7
IDCJAC0016,010916,2016,07,05,11.3
IDCJAC0016,010916,2016,07,06,10.9
IDCJAC0016,010916,2016,07,07,7.5
IDCJAC0016,010916,2016,07,08,10.0
IDCJAC0016,010916,2016,07,09,9.2
IDCJAC0016,010916,2016,07,10,9.8
IDCJAC0016,010916,2016,07,11,11.2
IDCJAC0016,010916,2016,07,12,7.5
IDCJAC0016,010916,2016,07,13,11.9
IDCJAC0016,010916,2016,07,14,10.9
IDCJAC0016,010916,2016,07,15,9.9
IDCJAC0016,010916,2016,07,16,10.5
IDCJAC0016,010916,2016,07,17,9.0
IDCJAC0016,010916,2016,07,18,11.8
IDCJAC0016,010916,2016,07,19,10.2
IDCJAC0016,010916,2016,07,20,11.7
IDCJAC0016,010916,2016,07,21,9.9
IDCJAC0016,010916,2016,07,22,11.4
IDCJAC0016,010916,2016,07,23,10.2
IDCJAC0016,010916,2016,07,24,8.0
IDCJAC0016,010916,2016,07,25,10.8
IDCJAC0016,010916,2016,07,26,10.6
IDCJAC0016,010916,2016,07,27,11.9
IDCJAC0016,010916,2016,07,28,9.4
IDCJAC0016,010916,2016,07,29,8.7
IDCJAC0016,010916,2016,07,30,13.0
IDCJAC0016,010916,2016,07,31,12.4
IDCJAC0016,010916,2016,08,01,11.6
IDCJAC0016,010916,2016,08,02,13.6
IDCJAC0016,010916,2016,08,03,7.5
IDCJAC0016,010916,2016,08,04,4.1
IDCJAC0016,010916,2016,08,05,10.6
IDCJAC0016,010916,2016,08,06,11.0
IDCJAC0016,010916,2016,08,07,11.9
IDCJAC0016,010916,2016,08,08,10.5
IDCJAC0016,010916,2016,08,09,13.0
IDCJAC0016,010916,2016,08,10,11.3
IDCJAC0016,010916,2016,08,11,9.3
IDCJAC0016,010916,2016,08,12,12.9
IDCJAC0016,010916,2016,08,13,9.5
IDCJAC0016,010916,2016,08,14,15.1
IDCJAC0016,010916,2016,08,15,10.7
IDCJAC0016,010916,2016,08,16,13.1
IDCJAC0016,010916,2016,08,17,6.1
IDCJAC0016,010916,2016,08,18,13.1
IDCJAC0016,010916,2016,08,19,11.7
IDCJAC0016,010916,2016,08,20,11.3
IDCJAC0016,010916,2016,08,21,10.8
IDCJAC0016,010916,2016,08,22,12.6
IDCJAC0016,010916,2016,08,23,15.7
IDCJAC0016,010916,2016,08,24,12.7
IDCJAC0016,010916,2016,08,25,16.6
IDCJAC0016,010916,2016,08,26,12.9
IDCJAC0016,010916,2016,08,27,11.4
IDCJAC0016,010916,2016,08,28,11.5
IDCJAC0016,010916,2016,08,29,10.9
IDCJAC0016,010916,2016,08,30,15.1
IDCJAC0016,010916,2016,08,31,7.9
IDCJAC0016,010916,2016,09,01,14.0
IDCJAC0016,010916,2016,09,02,13.0
IDCJAC0016,010916,2016,09,03,18.1
IDCJAC0016,010916,2016,09,04,16.0
IDCJAC0016,010916,2016,09,05,17.8
IDCJAC0016,010916,2016,09,06,13.6
IDCJAC0016,010916,2016,09,07,15.1
IDCJAC0016,010916,2016,09,08,15.6
IDCJAC0016,010916,2016,09,09,12.6
IDCJAC0016,010916,2016,09,10,12.2
IDCJAC0016,010916,2016,09,11,13.0
IDCJAC0016,010916,2016,09,12,11.4
IDCJAC0016,010916,2016,09,13,11.1
IDCJAC0016,010916,2016,09,14,13.4
IDCJAC0016,010916,2016,09,15,15.5
IDCJAC0016,010916,2016,09,16,18.9
IDCJAC0016,010916,2016,09,17,19.1
IDCJAC0016,010916,2016,09,18,15.1
IDCJAC0016,010916,2016,09,19,16.5
IDCJAC0016,010916,2016,09,20,19.5
IDCJAC0016,010916,2016,09,21,21.0
IDCJAC0016,010916,2016,09,22,11.0
IDCJAC0016,010916,2016,09,23,18.0
IDCJAC0016,010916,2016,09,24,15.3
IDCJAC0016,010916,2016,09,25,18.3
IDCJAC0016,010916,2016,09,26,12.8
IDCJAC0016,010916,2016,09,27,13.2
IDCJAC0016,010916,2016,09,28,16.2
IDCJAC0016,010916,2016,09,29,22.7
IDCJAC0016,010916,2016,09,30,13.5
IDCJAC0016,010916,2016,10,01,17.1
IDCJAC0016,010916,2016,10,02,17.0
IDCJAC0016,010916,2016,10,03,15.0
IDCJAC0016,010916,2016,10,04,19.5
IDCJAC0016,010916,2016,10,05,21.1
IDCJAC0016,010916,2016,10,06,13.0
IDCJAC0016,010916,2016,10,07,18.4
IDCJAC0016,010916,2016,10,08,9.9
IDCJAC0016,010916,2016,10,09,18.2
IDCJAC0016,010916,2016,10,10,22.2
IDCJAC0016,010916,2016,10,11,24.8
IDCJAC0016,010916,2016,10,12,24.8
IDCJAC0016,010916,2016,10,13,25.0
IDCJAC0016,010916,2016,10,14,21.0
IDCJAC0016,010916,2016,10,15,21.3
IDCJAC0016,010916,2016,10,16,17.0
IDCJAC0016,010916,2016,10,17,18.9
IDCJAC0016,010916,2016,10,18,24.3
IDCJAC0016,010916,2016,10,19,19.5
IDCJAC0016,010916,2016,10,20,19.6
IDCJAC0016,010916,2016,10,21,25.6
IDCJAC0016,010916,2016,10,22,26.6
IDCJAC0016,010916,2016,10,23,26.1
IDCJAC0016,010916,2016,10,24,12.3
IDCJAC0016,010916,2016,10,25,17.6
IDCJAC0016,010916,2016,10,26,21.2
IDCJAC0016,010916,2016,10,27,27.1
IDCJAC0016,010916,2016,10,28,25.8
IDCJAC0016,010916,2016,10,29,19.0
IDCJAC0016,010916,2016,10,30,27.1
IDCJAC0016,010916,2016,10,31,23.6
IDCJAC0016,010916,2016,11,01,26.9
IDCJAC0016,010916,2016,11,02,27.4
IDCJAC0016,010916,2016,11,03,26.9
IDCJAC0016,010916,2016,11,04,21.2
IDCJAC0016,010916,2016,11,05,27.3
IDCJAC0016,010916,2016,11,06,25.0
IDCJAC0016,010916,2016,11,07,23.8
IDCJAC0016,010916,2016,11,08,26.1
IDCJAC0016,010916,2016,11,09,9.9
IDCJAC0016,010916,2016,11,10,18.9
IDCJAC0016,010916,2016,11,11,19.2
IDCJAC0016,010916,2016,11,12,24.9
IDCJAC0016,010916,2016,11,13,28.2
IDCJAC0016,010916,2016,11,14,28.1
IDCJAC0016,010916,2016,11,15,27.4
IDCJAC0016,010916,2016,11,16,12.7
IDCJAC0016,010916,2016,11,17,27.7
IDCJAC0016,010916,2016,11,18,28.2
IDCJAC0016,010916,2016,11,19,28.2
IDCJAC0016,010916,2016,11,20,20.2
IDCJAC0016,010916,2016,11,21,23.2
IDCJAC0016,010916,2016,11,22,28.4
IDCJAC0016,010916,2016,11,23,28.4
IDCJAC0016,010916,2016,11,24,28.3
IDCJAC0016,010916,2016,11,25,28.4
IDCJAC0016,010916,2016,11,26,27.7
IDCJAC0016,010916,2016,11,27,28.4
IDCJAC0016,010916,2016,11,28,28.4
IDCJAC0016,010916,2016,11,29,13.9
IDCJAC0016,010916,2016,11,30,26.4
IDCJAC0016,010916,2016,12,01,28.2
IDCJAC0016,010916,2016,12,02,28.6
IDCJAC0016,010916,2016,12,03,23.6
IDCJAC0016,010916,2016,12,04,29.5
IDCJAC0016,010916,2016,12,05,27.3
IDCJAC0016,010916,2016,12,06,28.9
IDCJAC0016,010916,2016,12,07,26.2
IDCJAC0016,010916,2016,12,08,29.4
IDCJAC0016,010916,2016,12,09,29.5
IDCJAC0016,010916,2016,12,10,27.7
IDCJAC0016,010916,2016,12,11,26.1
IDCJAC0016,010916,2016,12,12,2.6
IDCJAC0016,010916,2016,12,13,29.5
IDCJAC0016,010916,2016,12,14,26.7
IDCJAC0016,010916,2016,12,15,25.6
IDCJAC0016,010916,2016,12,16,28.5
IDCJAC0016,010916,2016,12,17,30.2
IDCJAC0016,010916,2016,12,18,30.3
IDCJAC0016,010916,2016,12,19,29.3
IDCJAC0016,010916,2016,12,20,29.7
IDCJAC0016,010916,2016,12,21,28.5
IDCJAC0016,010916,2016,12,22,28.7
IDCJAC0016,010916,2016,12,23,30.8
IDCJAC0016,010916,2016,12,24,30.5
IDCJAC0016,010916,2016,12,25,25.3
IDCJAC0016,010916,2016,12,26,30.3
IDCJAC0016,010916,2016,12,27,21.7
IDCJAC0016,010916,2016,12,28,21.1
IDCJAC0016,010916,2016,12,29,27.2
IDCJAC0016,010916,2016,12,30,23.7
IDCJAC0016,010916,2016,12,31,23.6
