Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,008315,2015,05,22,13.0
IDCJAC0016,008315,2015,05,23,13.8
IDCJAC0016,008315,2015,05,24,14.0
IDCJAC0016,008315,2015,05,25,14.0
IDCJAC0016,008315,2015,05,26,13.2
IDCJAC0016,008315,2015,05,27,13.7
IDCJAC0016,008315,2015,05,28,13.7
IDCJAC0016,008315,2015,05,29,13.4
IDCJAC0016,008315,2015,05,30,13.1
IDCJAC0016,008315,2015,05,31,13.8
IDCJAC0016,008315,2015,06,01,11.2
IDCJAC0016,008315,2015,06,02,12.8
IDCJAC0016,008315,2015,06,03,11.3
IDCJAC0016,008315,2015,06,04,13.5
IDCJAC0016,008315,2015,06,05,12.0
IDCJAC0016,008315,2015,06,06,10.1
IDCJAC0016,008315,2015,06,07,12.8
IDCJAC0016,008315,2015,06,08,11.2
IDCJAC0016,008315,2015,06,09,11.3
IDCJAC0016,008315,2015,06,10,13.0
IDCJAC0016,008315,2015,06,11,12.6
IDCJAC0016,008315,2015,06,12,9.6
IDCJAC0016,008315,2015,06,13,12.2
IDCJAC0016,008315,2015,06,14,12.1
IDCJAC0016,008315,2015,06,15,6.1
IDCJAC0016,008315,2015,06,16,12.0
IDCJAC0016,008315,2015,06,17,3.9
IDCJAC0016,008315,2015,06,18,9.9
IDCJAC0016,008315,2015,06,19,10.5
IDCJAC0016,008315,2015,06,20,6.8
IDCJAC0016,008315,2015,06,21,10.9
IDCJAC0016,008315,2015,06,22,9.1
IDCJAC0016,008315,2015,06,23,13.2
IDCJAC0016,008315,2015,06,24,13.2
IDCJAC0016,008315,2015,06,25,13.0
IDCJAC0016,008315,2015,06,26,13.0
IDCJAC0016,008315,2015,06,27,13.0
IDCJAC0016,008315,2015,06,28,12.9
IDCJAC0016,008315,2015,06,29,13.1
IDCJAC0016,008315,2015,06,30,12.0
IDCJAC0016,008315,2015,07,01,8.2
IDCJAC0016,008315,2015,07,02,6.4
IDCJAC0016,008315,2015,07,03,12.4
IDCJAC0016,008315,2015,07,04,12.8
IDCJAC0016,008315,2015,07,05,10.8
IDCJAC0016,008315,2015,07,06,12.9
IDCJAC0016,008315,2015,07,07,12.7
IDCJAC0016,008315,2015,07,08,13.5
IDCJAC0016,008315,2015,07,09,13.7
IDCJAC0016,008315,2015,07,10,13.1
IDCJAC0016,008315,2015,07,11,13.8
IDCJAC0016,008315,2015,07,12,13.1
IDCJAC0016,008315,2015,07,13,6.8
IDCJAC0016,008315,2015,07,14,10.4
IDCJAC0016,008315,2015,07,15,13.6
IDCJAC0016,008315,2015,07,16,13.2
IDCJAC0016,008315,2015,07,17,10.8
IDCJAC0016,008315,2015,07,18,13.3
IDCJAC0016,008315,2015,07,19,11.6
IDCJAC0016,008315,2015,07,20,4.4
IDCJAC0016,008315,2015,07,21,12.1
IDCJAC0016,008315,2015,07,22,11.4
IDCJAC0016,008315,2015,07,23,11.0
IDCJAC0016,008315,2015,07,24,14.7
IDCJAC0016,008315,2015,07,25,14.7
IDCJAC0016,008315,2015,07,26,14.8
IDCJAC0016,008315,2015,07,27,14.2
IDCJAC0016,008315,2015,07,28,5.9
IDCJAC0016,008315,2015,07,29,9.3
IDCJAC0016,008315,2015,07,30,4.0
IDCJAC0016,008315,2015,07,31,8.3
IDCJAC0016,008315,2015,08,01,13.8
IDCJAC0016,008315,2015,08,02,13.7
IDCJAC0016,008315,2015,08,03,12.7
IDCJAC0016,008315,2015,08,04,11.7
IDCJAC0016,008315,2015,08,05,14.4
IDCJAC0016,008315,2015,08,06,7.6
IDCJAC0016,008315,2015,08,07,14.5
IDCJAC0016,008315,2015,08,08,10.5
IDCJAC0016,008315,2015,08,09,13.6
IDCJAC0016,008315,2015,08,10,15.3
IDCJAC0016,008315,2015,08,11,12.4
IDCJAC0016,008315,2015,08,12,16.5
IDCJAC0016,008315,2015,08,13,16.7
IDCJAC0016,008315,2015,08,14,17.0
IDCJAC0016,008315,2015,08,15,16.9
IDCJAC0016,008315,2015,08,16,10.2
IDCJAC0016,008315,2015,08,17,7.2
IDCJAC0016,008315,2015,08,18,15.1
IDCJAC0016,008315,2015,08,19,13.4
IDCJAC0016,008315,2015,08,20,16.2
IDCJAC0016,008315,2015,08,21,15.0
IDCJAC0016,008315,2015,08,22,17.8
IDCJAC0016,008315,2015,08,23,18.0
IDCJAC0016,008315,2015,08,24,17.9
IDCJAC0016,008315,2015,08,25,18.5
IDCJAC0016,008315,2015,08,26,16.7
IDCJAC0016,008315,2015,08,27,18.3
IDCJAC0016,008315,2015,08,28,17.9
IDCJAC0016,008315,2015,08,29,17.4
IDCJAC0016,008315,2015,08,30,17.6
IDCJAC0016,008315,2015,08,31,17.2
IDCJAC0016,008315,2015,09,01,15.1
IDCJAC0016,008315,2015,09,02,19.9
IDCJAC0016,008315,2015,09,03,20.3
IDCJAC0016,008315,2015,09,04,19.5
IDCJAC0016,008315,2015,09,05,18.9
IDCJAC0016,008315,2015,09,06,20.3
IDCJAC0016,008315,2015,09,07,20.3
IDCJAC0016,008315,2015,09,08,21.3
IDCJAC0016,008315,2015,09,09,20.6
IDCJAC0016,008315,2015,09,10,13.5
IDCJAC0016,008315,2015,09,11,19.1
IDCJAC0016,008315,2015,09,12,12.4
IDCJAC0016,008315,2015,09,13,20.3
IDCJAC0016,008315,2015,09,14,21.0
IDCJAC0016,008315,2015,09,15,21.5
IDCJAC0016,008315,2015,09,16,20.7
IDCJAC0016,008315,2015,09,17,22.0
IDCJAC0016,008315,2015,09,18,21.0
IDCJAC0016,008315,2015,09,19,21.0
IDCJAC0016,008315,2015,09,20,23.3
IDCJAC0016,008315,2015,09,21,23.4
IDCJAC0016,008315,2015,09,22,22.6
IDCJAC0016,008315,2015,09,23,23.0
IDCJAC0016,008315,2015,09,24,23.2
IDCJAC0016,008315,2015,09,25,21.9
IDCJAC0016,008315,2015,09,26,23.1
IDCJAC0016,008315,2015,09,27,21.0
IDCJAC0016,008315,2015,09,28,23.6
IDCJAC0016,008315,2015,09,29,24.0
IDCJAC0016,008315,2015,09,30,24.0
IDCJAC0016,008315,2015,10,01,24.7
IDCJAC0016,008315,2015,10,02,20.6
IDCJAC0016,008315,2015,10,03,22.1
IDCJAC0016,008315,2015,10,04,24.4
IDCJAC0016,008315,2015,10,05,12.2
IDCJAC0016,008315,2015,10,06,26.1
IDCJAC0016,008315,2015,10,07,24.9
IDCJAC0016,008315,2015,10,08,16.6
IDCJAC0016,008315,2015,10,09,24.9
IDCJAC0016,008315,2015,10,10,25.2
IDCJAC0016,008315,2015,10,11,22.8
IDCJAC0016,008315,2015,10,12,25.6
IDCJAC0016,008315,2015,10,13,21.7
IDCJAC0016,008315,2015,10,14,22.1
IDCJAC0016,008315,2015,10,15,22.1
IDCJAC0016,008315,2015,10,16,26.8
IDCJAC0016,008315,2015,10,17,26.9
IDCJAC0016,008315,2015,10,18,23.8
IDCJAC0016,008315,2015,10,19,24.9
IDCJAC0016,008315,2015,10,20,26.9
IDCJAC0016,008315,2015,10,21,25.3
IDCJAC0016,008315,2015,10,22,19.1
IDCJAC0016,008315,2015,10,23,26.3
IDCJAC0016,008315,2015,10,24,24.4
IDCJAC0016,008315,2015,10,25,26.2
IDCJAC0016,008315,2015,10,26,27.1
IDCJAC0016,008315,2015,10,27,21.9
IDCJAC0016,008315,2015,10,28,25.8
IDCJAC0016,008315,2015,10,29,23.1
IDCJAC0016,008315,2015,10,30,18.7
IDCJAC0016,008315,2015,10,31,25.8
IDCJAC0016,008315,2015,11,01,12.7
IDCJAC0016,008315,2015,11,02,23.5
IDCJAC0016,008315,2015,11,03,29.0
IDCJAC0016,008315,2015,11,04,29.3
IDCJAC0016,008315,2015,11,05,21.4
IDCJAC0016,008315,2015,11,06,19.2
IDCJAC0016,008315,2015,11,07,21.1
IDCJAC0016,008315,2015,11,08,26.6
IDCJAC0016,008315,2015,11,09,27.1
IDCJAC0016,008315,2015,11,10,29.7
IDCJAC0016,008315,2015,11,11,29.7
IDCJAC0016,008315,2015,11,12,25.5
IDCJAC0016,008315,2015,11,13,28.0
IDCJAC0016,008315,2015,11,14,23.7
IDCJAC0016,008315,2015,11,15,30.1
IDCJAC0016,008315,2015,11,16,31.2
IDCJAC0016,008315,2015,11,17,23.4
IDCJAC0016,008315,2015,11,18,27.9
IDCJAC0016,008315,2015,11,19,30.8
IDCJAC0016,008315,2015,11,20,31.6
IDCJAC0016,008315,2015,11,21,30.6
IDCJAC0016,008315,2015,11,22,30.7
IDCJAC0016,008315,2015,11,23,17.5
IDCJAC0016,008315,2015,11,24,30.0
IDCJAC0016,008315,2015,11,25,31.6
IDCJAC0016,008315,2015,11,26,25.9
IDCJAC0016,008315,2015,11,27,30.2
IDCJAC0016,008315,2015,11,28,26.2
IDCJAC0016,008315,2015,11,29,21.5
IDCJAC0016,008315,2015,11,30,31.8
IDCJAC0016,008315,2015,12,01,31.1
IDCJAC0016,008315,2015,12,02,18.0
IDCJAC0016,008315,2015,12,03,27.7
IDCJAC0016,008315,2015,12,04,14.6
IDCJAC0016,008315,2015,12,05,28.4
IDCJAC0016,008315,2015,12,06,27.6
IDCJAC0016,008315,2015,12,07,29.6
IDCJAC0016,008315,2015,12,08,32.1
IDCJAC0016,008315,2015,12,09,32.2
IDCJAC0016,008315,2015,12,10,31.9
IDCJAC0016,008315,2015,12,11,32.5
IDCJAC0016,008315,2015,12,12,27.0
IDCJAC0016,008315,2015,12,13,30.9
IDCJAC0016,008315,2015,12,14,32.1
IDCJAC0016,008315,2015,12,15,31.8
IDCJAC0016,008315,2015,12,16,29.6
IDCJAC0016,008315,2015,12,17,30.0
IDCJAC0016,008315,2015,12,18,22.8
IDCJAC0016,008315,2015,12,19,29.4
IDCJAC0016,008315,2015,12,20,32.6
IDCJAC0016,008315,2015,12,21,30.0
IDCJAC0016,008315,2015,12,22,28.7
IDCJAC0016,008315,2015,12,23,27.4
IDCJAC0016,008315,2015,12,24,30.2
IDCJAC0016,008315,2015,12,25,32.6
IDCJAC0016,008315,2015,12,26,31.3
IDCJAC0016,008315,2015,12,27,29.2
IDCJAC0016,008315,2015,12,28,31.0
IDCJAC0016,008315,2015,12,29,13.7
IDCJAC0016,008315,2015,12,30,28.2
IDCJAC0016,008315,2015,12,31,28.9
