Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,009542,2015,04,18,9.8
IDCJAC0016,009542,2015,04,19,16.5
IDCJAC0016,009542,2015,04,20,16.5
IDCJAC0016,009542,2015,04,21,15.4
IDCJAC0016,009542,2015,04,22,15.9
IDCJAC0016,009542,2015,04,23,9.0
IDCJAC0016,009542,2015,04,24,10.6
IDCJAC0016,009542,2015,04,25,10.1
IDCJAC0016,009542,2015,04,26,13.8
IDCJAC0016,009542,2015,04,27,12.5
IDCJAC0016,009542,2015,04,28,14.0
IDCJAC0016,009542,2015,04,29,14.6
IDCJAC0016,009542,2015,04,30,7.3
IDCJAC0016,009542,2015,05,01,12.3
IDCJAC0016,009542,2015,05,02,6.7
IDCJAC0016,009542,2015,05,03,7.8
IDCJAC0016,009542,2015,05,04,4.7
IDCJAC0016,009542,2015,05,05,11.0
IDCJAC0016,009542,2015,05,06,7.9
IDCJAC0016,009542,2015,05,07,12.1
IDCJAC0016,009542,2015,05,08,13.1
IDCJAC0016,009542,2015,05,09,10.5
IDCJAC0016,009542,2015,05,10,8.4
IDCJAC0016,009542,2015,05,11,8.3
IDCJAC0016,009542,2015,05,12,8.3
IDCJAC0016,009542,2015,05,13,12.1
IDCJAC0016,009542,2015,05,14,13.2
IDCJAC0016,009542,2015,05,15,13.1
IDCJAC0016,009542,2015,05,16,5.1
IDCJAC0016,009542,2015,05,17,7.1
IDCJAC0016,009542,2015,05,18,6.1
IDCJAC0016,009542,2015,05,19,8.3
IDCJAC0016,009542,2015,05,20,7.8
IDCJAC0016,009542,2015,05,21,9.4
IDCJAC0016,009542,2015,05,22,11.2
IDCJAC0016,009542,2015,05,23,8.7
IDCJAC0016,009542,2015,05,24,6.6
IDCJAC0016,009542,2015,05,25,10.8
IDCJAC0016,009542,2015,05,26,10.8
IDCJAC0016,009542,2015,05,27,10.1
IDCJAC0016,009542,2015,05,28,7.4
IDCJAC0016,009542,2015,05,29,9.8
IDCJAC0016,009542,2015,05,30,10.4
IDCJAC0016,009542,2015,05,31,11.1
IDCJAC0016,009542,2015,06,01,10.3
IDCJAC0016,009542,2015,06,02,10.0
IDCJAC0016,009542,2015,06,03,9.1
IDCJAC0016,009542,2015,06,04,10.6
IDCJAC0016,009542,2015,06,05,10.8
IDCJAC0016,009542,2015,06,06,10.5
IDCJAC0016,009542,2015,06,07,10.7
IDCJAC0016,009542,2015,06,08,6.7
IDCJAC0016,009542,2015,06,09,7.9
IDCJAC0016,009542,2015,06,10,9.9
IDCJAC0016,009542,2015,06,11,10.6
IDCJAC0016,009542,2015,06,12,6.5
IDCJAC0016,009542,2015,06,13,7.4
IDCJAC0016,009542,2015,06,14,8.6
IDCJAC0016,009542,2015,06,15,7.9
IDCJAC0016,009542,2015,06,16,8.1
IDCJAC0016,009542,2015,06,17,6.4
IDCJAC0016,009542,2015,06,18,4.8
IDCJAC0016,009542,2015,06,19,5.4
IDCJAC0016,009542,2015,06,20,9.1
IDCJAC0016,009542,2015,06,21,4.0
IDCJAC0016,009542,2015,06,22,5.4
IDCJAC0016,009542,2015,06,23,8.3
IDCJAC0016,009542,2015,06,24,10.6
IDCJAC0016,009542,2015,06,25,10.7
IDCJAC0016,009542,2015,06,26,7.7
IDCJAC0016,009542,2015,06,27,7.9
IDCJAC0016,009542,2015,06,28,9.0
IDCJAC0016,009542,2015,06,29,10.7
IDCJAC0016,009542,2015,06,30,10.3
IDCJAC0016,009542,2015,07,01,9.6
IDCJAC0016,009542,2015,07,02,3.7
IDCJAC0016,009542,2015,07,03,9.9
IDCJAC0016,009542,2015,07,04,5.8
IDCJAC0016,009542,2015,07,05,8.2
IDCJAC0016,009542,2015,07,06,10.7
IDCJAC0016,009542,2015,07,07,7.9
IDCJAC0016,009542,2015,07,08,7.0
IDCJAC0016,009542,2015,07,09,7.6
IDCJAC0016,009542,2015,07,10,8.0
IDCJAC0016,009542,2015,07,11,8.6
IDCJAC0016,009542,2015,07,12,7.4
IDCJAC0016,009542,2015,07,13,9.4
IDCJAC0016,009542,2015,07,14,7.0
IDCJAC0016,009542,2015,07,15,6.8
IDCJAC0016,009542,2015,07,16,10.5
IDCJAC0016,009542,2015,07,17,11.3
IDCJAC0016,009542,2015,07,18,11.2
IDCJAC0016,009542,2015,07,19,11.4
IDCJAC0016,009542,2015,07,20,5.9
IDCJAC0016,009542,2015,07,21,8.8
IDCJAC0016,009542,2015,07,22,11.9
IDCJAC0016,009542,2015,07,23,7.9
IDCJAC0016,009542,2015,07,24,7.5
IDCJAC0016,009542,2015,07,25,6.8
IDCJAC0016,009542,2015,07,26,9.1
IDCJAC0016,009542,2015,07,27,11.9
IDCJAC0016,009542,2015,07,28,3.6
IDCJAC0016,009542,2015,07,29,9.3
IDCJAC0016,009542,2015,07,30,6.1
IDCJAC0016,009542,2015,07,31,2.8
IDCJAC0016,009542,2015,08,01,7.7
IDCJAC0016,009542,2015,08,02,9.9
IDCJAC0016,009542,2015,08,03,9.7
IDCJAC0016,009542,2015,08,04,9.3
IDCJAC0016,009542,2015,08,05,10.4
IDCJAC0016,009542,2015,08,06,12.5
IDCJAC0016,009542,2015,08,07,8.0
IDCJAC0016,009542,2015,08,08,11.3
IDCJAC0016,009542,2015,08,09,9.7
IDCJAC0016,009542,2015,08,10,12.5
IDCJAC0016,009542,2015,08,11,8.9
IDCJAC0016,009542,2015,08,12,9.7
IDCJAC0016,009542,2015,08,13,9.9
IDCJAC0016,009542,2015,08,14,14.5
IDCJAC0016,009542,2015,08,15,14.8
IDCJAC0016,009542,2015,08,16,13.7
IDCJAC0016,009542,2015,08,17,4.8
IDCJAC0016,009542,2015,08,18,12.5
IDCJAC0016,009542,2015,08,19,14.1
IDCJAC0016,009542,2015,08,20,9.2
IDCJAC0016,009542,2015,08,21,13.8
IDCJAC0016,009542,2015,08,22,5.9
IDCJAC0016,009542,2015,08,23,11.1
IDCJAC0016,009542,2015,08,24,11.6
IDCJAC0016,009542,2015,08,25,15.7
IDCJAC0016,009542,2015,08,26,15.8
IDCJAC0016,009542,2015,08,27,15.3
IDCJAC0016,009542,2015,08,28,13.5
IDCJAC0016,009542,2015,08,29,14.6
IDCJAC0016,009542,2015,08,30,12.9
IDCJAC0016,009542,2015,08,31,9.0
IDCJAC0016,009542,2015,09,01,11.7
IDCJAC0016,009542,2015,09,02,12.1
IDCJAC0016,009542,2015,09,03,17.2
IDCJAC0016,009542,2015,09,04,18.0
IDCJAC0016,009542,2015,09,05,14.3
IDCJAC0016,009542,2015,09,06,15.1
IDCJAC0016,009542,2015,09,07,18.2
IDCJAC0016,009542,2015,09,08,17.7
IDCJAC0016,009542,2015,09,09,18.6
IDCJAC0016,009542,2015,09,10,9.2
IDCJAC0016,009542,2015,09,11,19.4
IDCJAC0016,009542,2015,09,12,14.7
IDCJAC0016,009542,2015,09,13,10.4
IDCJAC0016,009542,2015,09,14,14.7
IDCJAC0016,009542,2015,09,15,12.9
IDCJAC0016,009542,2015,09,16,12.4
IDCJAC0016,009542,2015,09,17,20.5
IDCJAC0016,009542,2015,09,18,21.0
IDCJAC0016,009542,2015,09,19,10.3
IDCJAC0016,009542,2015,09,20,13.8
IDCJAC0016,009542,2015,09,21,14.7
IDCJAC0016,009542,2015,09,22,21.2
IDCJAC0016,009542,2015,09,23,21.5
IDCJAC0016,009542,2015,09,24,18.6
IDCJAC0016,009542,2015,09,25,21.7
IDCJAC0016,009542,2015,09,26,19.0
IDCJAC0016,009542,2015,09,27,10.9
IDCJAC0016,009542,2015,09,28,21.8
IDCJAC0016,009542,2015,09,29,22.2
IDCJAC0016,009542,2015,09,30,22.1
IDCJAC0016,009542,2015,10,01,23.2
IDCJAC0016,009542,2015,10,02,16.6
IDCJAC0016,009542,2015,10,03,20.9
IDCJAC0016,009542,2015,10,04,23.2
IDCJAC0016,009542,2015,10,05,14.7
IDCJAC0016,009542,2015,10,06,22.8
IDCJAC0016,009542,2015,10,07,24.7
IDCJAC0016,009542,2015,10,08,24.1
IDCJAC0016,009542,2015,10,09,24.5
IDCJAC0016,009542,2015,10,10,18.5
IDCJAC0016,009542,2015,10,11,20.5
IDCJAC0016,009542,2015,10,12,24.2
IDCJAC0016,009542,2015,10,13,19.1
IDCJAC0016,009542,2015,10,14,23.8
IDCJAC0016,009542,2015,10,15,25.1
IDCJAC0016,009542,2015,10,16,26.0
IDCJAC0016,009542,2015,10,17,25.8
IDCJAC0016,009542,2015,10,18,25.5
IDCJAC0016,009542,2015,10,19,20.5
IDCJAC0016,009542,2015,10,20,20.6
IDCJAC0016,009542,2015,10,21,26.5
IDCJAC0016,009542,2015,10,22,23.9
IDCJAC0016,009542,2015,10,23,26.5
IDCJAC0016,009542,2015,10,24,11.6
IDCJAC0016,009542,2015,10,25,8.1
IDCJAC0016,009542,2015,10,26,5.3
IDCJAC0016,009542,2015,10,27,10.0
IDCJAC0016,009542,2015,10,28,15.2
IDCJAC0016,009542,2015,10,29,26.2
IDCJAC0016,009542,2015,10,30,26.9
IDCJAC0016,009542,2015,10,31,17.4
IDCJAC0016,009542,2015,11,01,5.4
IDCJAC0016,009542,2015,11,02,7.9
IDCJAC0016,009542,2015,11,03,19.3
IDCJAC0016,009542,2015,11,04,29.2
IDCJAC0016,009542,2015,11,05,28.8
IDCJAC0016,009542,2015,11,06,14.6
IDCJAC0016,009542,2015,11,07,18.2
IDCJAC0016,009542,2015,11,08,17.1
IDCJAC0016,009542,2015,11,09,18.5
IDCJAC0016,009542,2015,11,10,15.9
IDCJAC0016,009542,2015,11,11,26.3
IDCJAC0016,009542,2015,11,12,22.5
IDCJAC0016,009542,2015,11,13,29.8
IDCJAC0016,009542,2015,11,14,29.6
IDCJAC0016,009542,2015,11,15,20.8
IDCJAC0016,009542,2015,11,16,30.5
IDCJAC0016,009542,2015,11,17,29.8
IDCJAC0016,009542,2015,11,18,21.8
IDCJAC0016,009542,2015,11,19,31.2
IDCJAC0016,009542,2015,11,20,29.9
IDCJAC0016,009542,2015,11,21,30.1
IDCJAC0016,009542,2015,11,22,28.7
IDCJAC0016,009542,2015,11,23,14.1
IDCJAC0016,009542,2015,11,24,13.9
IDCJAC0016,009542,2015,11,25,13.9
IDCJAC0016,009542,2015,11,26,19.8
IDCJAC0016,009542,2015,11,27,19.4
IDCJAC0016,009542,2015,11,28,14.5
IDCJAC0016,009542,2015,11,29,28.2
IDCJAC0016,009542,2015,11,30,21.1
IDCJAC0016,009542,2015,12,01,22.3
IDCJAC0016,009542,2015,12,02,31.7
IDCJAC0016,009542,2015,12,03,17.6
IDCJAC0016,009542,2015,12,04,5.5
IDCJAC0016,009542,2015,12,05,12.9
IDCJAC0016,009542,2015,12,06,15.3
IDCJAC0016,009542,2015,12,07,15.0
IDCJAC0016,009542,2015,12,08,24.1
IDCJAC0016,009542,2015,12,09,24.6
IDCJAC0016,009542,2015,12,10,31.1
IDCJAC0016,009542,2015,12,11,28.1
IDCJAC0016,009542,2015,12,12,25.2
IDCJAC0016,009542,2015,12,13,14.8
IDCJAC0016,009542,2015,12,14,29.5
IDCJAC0016,009542,2015,12,15,32.4
IDCJAC0016,009542,2015,12,16,28.9
IDCJAC0016,009542,2015,12,17,18.4
IDCJAC0016,009542,2015,12,18,29.1
IDCJAC0016,009542,2015,12,19,22.6
IDCJAC0016,009542,2015,12,20,22.7
IDCJAC0016,009542,2015,12,21,31.5
IDCJAC0016,009542,2015,12,22,29.3
IDCJAC0016,009542,2015,12,23,32.8
IDCJAC0016,009542,2015,12,24,22.6
IDCJAC0016,009542,2015,12,25,22.4
IDCJAC0016,009542,2015,12,26,31.9
IDCJAC0016,009542,2015,12,27,33.4
IDCJAC0016,009542,2015,12,28,33.7
IDCJAC0016,009542,2015,12,29,33.3
IDCJAC0016,009542,2015,12,30,7.5
IDCJAC0016,009542,2015,12,31,11.7
