Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,010092,2016,08,01,14.4
IDCJAC0016,010092,2016,08,02,14.6
IDCJAC0016,010092,2016,08,03,10.5
IDCJAC0016,010092,2016,08,04,5.5
IDCJAC0016,010092,2016,08,05,7.6
IDCJAC0016,010092,2016,08,06,13.1
IDCJAC0016,010092,2016,08,07,13.9
IDCJAC0016,010092,2016,08,08,12.9
IDCJAC0016,010092,2016,08,09,10.0
IDCJAC0016,010092,2016,08,10,13.8
IDCJAC0016,010092,2016,08,11,15.5
IDCJAC0016,010092,2016,08,12,15.6
IDCJAC0016,010092,2016,08,13,15.9
IDCJAC0016,010092,2016,08,14,16.0
IDCJAC0016,010092,2016,08,15,11.0
IDCJAC0016,010092,2016,08,16,12.8
IDCJAC0016,010092,2016,08,17,11.1
IDCJAC0016,010092,2016,08,18,14.8
IDCJAC0016,010092,2016,08,19,13.7
IDCJAC0016,010092,2016,08,20,13.3
IDCJAC0016,010092,2016,08,21,12.2
IDCJAC0016,010092,2016,08,22,14.3
IDCJAC0016,010092,2016,08,23,14.0
IDCJAC0016,010092,2016,08,24,17.1
IDCJAC0016,010092,2016,08,25,17.5
IDCJAC0016,010092,2016,08,26,8.3
IDCJAC0016,010092,2016,08,27,11.6
IDCJAC0016,010092,2016,08,28,9.6
IDCJAC0016,010092,2016,08,29,11.5
IDCJAC0016,010092,2016,08,30,17.5
IDCJAC0016,010092,2016,08,31,10.4
IDCJAC0016,010092,2016,09,01,16.8
IDCJAC0016,010092,2016,09,02,17.0
IDCJAC0016,010092,2016,09,03,15.8
IDCJAC0016,010092,2016,09,04,13.4
IDCJAC0016,010092,2016,09,05,16.6
IDCJAC0016,010092,2016,09,06,19.4
IDCJAC0016,010092,2016,09,07,14.6
IDCJAC0016,010092,2016,09,08,19.3
IDCJAC0016,010092,2016,09,09,18.9
IDCJAC0016,010092,2016,09,10,18.4
IDCJAC0016,010092,2016,09,11,9.7
IDCJAC0016,010092,2016,09,12,14.7
IDCJAC0016,010092,2016,09,13,19.8
IDCJAC0016,010092,2016,09,14,20.3
IDCJAC0016,010092,2016,09,15,20.7
IDCJAC0016,010092,2016,09,16,17.2
IDCJAC0016,010092,2016,09,17,21.2
IDCJAC0016,010092,2016,09,18,18.1
IDCJAC0016,010092,2016,09,19,18.6
IDCJAC0016,010092,2016,09,20,21.0
IDCJAC0016,010092,2016,09,21,21.8
IDCJAC0016,010092,2016,09,22,21.1
IDCJAC0016,010092,2016,09,23,16.4
IDCJAC0016,010092,2016,09,24,20.4
IDCJAC0016,010092,2016,09,25,12.1
IDCJAC0016,010092,2016,09,26,22.6
IDCJAC0016,010092,2016,09,27,16.2
IDCJAC0016,010092,2016,09,28,21.2
IDCJAC0016,010092,2016,09,29,23.1
IDCJAC0016,010092,2016,09,30,20.8
IDCJAC0016,010092,2016,10,01,16.8
IDCJAC0016,010092,2016,10,02,16.7
IDCJAC0016,010092,2016,10,03,17.3
IDCJAC0016,010092,2016,10,04,22.6
IDCJAC0016,010092,2016,10,05,24.1
IDCJAC0016,010092,2016,10,06,22.1
IDCJAC0016,010092,2016,10,07,17.4
IDCJAC0016,010092,2016,10,08,10.4
IDCJAC0016,010092,2016,10,09,16.4
IDCJAC0016,010092,2016,10,10,24.9
IDCJAC0016,010092,2016,10,11,25.0
IDCJAC0016,010092,2016,10,12,25.0
IDCJAC0016,010092,2016,10,13,21.7
IDCJAC0016,010092,2016,10,14,20.7
IDCJAC0016,010092,2016,10,15,19.3
IDCJAC0016,010092,2016,10,16,25.4
IDCJAC0016,010092,2016,10,17,25.4
IDCJAC0016,010092,2016,10,18,25.6
IDCJAC0016,010092,2016,10,19,25.1
IDCJAC0016,010092,2016,10,20,21.1
IDCJAC0016,010092,2016,10,21,26.0
IDCJAC0016,010092,2016,10,22,26.1
IDCJAC0016,010092,2016,10,23,25.6
IDCJAC0016,010092,2016,10,24,24.5
IDCJAC0016,010092,2016,10,25,24.6
IDCJAC0016,010092,2016,10,26,26.3
IDCJAC0016,010092,2016,10,27,26.4
IDCJAC0016,010092,2016,10,28,25.3
IDCJAC0016,010092,2016,10,29,15.1
IDCJAC0016,010092,2016,10,30,26.6
IDCJAC0016,010092,2016,10,31,27.0
IDCJAC0016,010092,2016,11,01,27.3
IDCJAC0016,010092,2016,11,02,27.2
IDCJAC0016,010092,2016,11,03,27.3
IDCJAC0016,010092,2016,11,04,27.4
IDCJAC0016,010092,2016,11,05,27.4
IDCJAC0016,010092,2016,11,06,27.2
IDCJAC0016,010092,2016,11,07,27.4
IDCJAC0016,010092,2016,11,08,27.7
IDCJAC0016,010092,2016,11,09,27.5
IDCJAC0016,010092,2016,11,10,23.9
IDCJAC0016,010092,2016,11,11,24.3
IDCJAC0016,010092,2016,11,12,28.0
IDCJAC0016,010092,2016,11,13,28.0
IDCJAC0016,010092,2016,11,14,28.1
IDCJAC0016,010092,2016,11,15,27.7
IDCJAC0016,010092,2016,11,16,19.0
IDCJAC0016,010092,2016,11,17,25.6
IDCJAC0016,010092,2016,11,18,28.4
IDCJAC0016,010092,2016,11,19,28.2
IDCJAC0016,010092,2016,11,20,26.6
IDCJAC0016,010092,2016,11,21,27.0
IDCJAC0016,010092,2016,11,22,28.7
IDCJAC0016,010092,2016,11,23,26.8
IDCJAC0016,010092,2016,11,24,28.7
IDCJAC0016,010092,2016,11,25,28.8
IDCJAC0016,010092,2016,11,26,28.5
IDCJAC0016,010092,2016,11,27,28.3
IDCJAC0016,010092,2016,11,28,28.6
IDCJAC0016,010092,2016,11,29,28.9
IDCJAC0016,010092,2016,11,30,28.8
IDCJAC0016,010092,2016,12,01,28.7
IDCJAC0016,010092,2016,12,02,29.6
IDCJAC0016,010092,2016,12,03,25.4
IDCJAC0016,010092,2016,12,04,28.6
IDCJAC0016,010092,2016,12,05,29.5
IDCJAC0016,010092,2016,12,06,30.0
IDCJAC0016,010092,2016,12,07,28.2
IDCJAC0016,010092,2016,12,08,30.0
IDCJAC0016,010092,2016,12,09,30.2
IDCJAC0016,010092,2016,12,10,28.4
IDCJAC0016,010092,2016,12,11,23.9
IDCJAC0016,010092,2016,12,12,5.9
IDCJAC0016,010092,2016,12,13,25.5
IDCJAC0016,010092,2016,12,14,30.8
IDCJAC0016,010092,2016,12,15,28.4
IDCJAC0016,010092,2016,12,16,30.0
IDCJAC0016,010092,2016,12,17,30.8
IDCJAC0016,010092,2016,12,18,30.9
IDCJAC0016,010092,2016,12,19,30.2
IDCJAC0016,010092,2016,12,20,30.8
IDCJAC0016,010092,2016,12,21,30.7
IDCJAC0016,010092,2016,12,22,22.7
IDCJAC0016,010092,2016,12,23,30.9
IDCJAC0016,010092,2016,12,24,22.2
IDCJAC0016,010092,2016,12,25,30.9
IDCJAC0016,010092,2016,12,26,30.7
IDCJAC0016,010092,2016,12,27,24.6
IDCJAC0016,010092,2016,12,28,30.3
IDCJAC0016,010092,2016,12,29,30.6
IDCJAC0016,010092,2016,12,30,30.6
IDCJAC0016,010092,2016,12,31,30.6
