Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,009542,2016,03,19,20.5
IDCJAC0016,009542,2016,03,20,15.1
IDCJAC0016,009542,2016,03,21,17.5
IDCJAC0016,009542,2016,03,22,3.8
IDCJAC0016,009542,2016,03,23,4.5
IDCJAC0016,009542,2016,03,24,9.1
IDCJAC0016,009542,2016,03,25,17.7
IDCJAC0016,009542,2016,03,26,5.4
IDCJAC0016,009542,2016,03,27,4.8
IDCJAC0016,009542,2016,03,28,18.8
IDCJAC0016,009542,2016,03,29,19.6
IDCJAC0016,009542,2016,03,30,21.1
IDCJAC0016,009542,2016,03,31,19.8
IDCJAC0016,009542,2016,04,01,9.8
IDCJAC0016,009542,2016,04,02,13.1
IDCJAC0016,009542,2016,04,03,19.7
IDCJAC0016,009542,2016,04,04,17.7
IDCJAC0016,009542,2016,04,05,8.8
IDCJAC0016,009542,2016,04,06,10.5
IDCJAC0016,009542,2016,04,07,16.4
IDCJAC0016,009542,2016,04,08,18.7
IDCJAC0016,009542,2016,04,09,18.1
IDCJAC0016,009542,2016,04,10,19.0
IDCJAC0016,009542,2016,04,11,14.3
IDCJAC0016,009542,2016,04,12,7.1
IDCJAC0016,009542,2016,04,13,9.8
IDCJAC0016,009542,2016,04,14,16.0
IDCJAC0016,009542,2016,04,15,12.9
IDCJAC0016,009542,2016,04,16,11.5
IDCJAC0016,009542,2016,04,17,10.0
IDCJAC0016,009542,2016,04,18,10.8
IDCJAC0016,009542,2016,04,19,12.4
IDCJAC0016,009542,2016,04,20,9.7
IDCJAC0016,009542,2016,04,21,13.4
IDCJAC0016,009542,2016,04,22,12.6
IDCJAC0016,009542,2016,04,23,16.5
IDCJAC0016,009542,2016,04,24,15.1
IDCJAC0016,009542,2016,04,25,8.9
IDCJAC0016,009542,2016,04,26,7.6
IDCJAC0016,009542,2016,04,27,15.4
IDCJAC0016,009542,2016,04,28,15.2
IDCJAC0016,009542,2016,04,29,13.5
IDCJAC0016,009542,2016,04,30,11.9
IDCJAC0016,009542,2016,05,01,16.0
IDCJAC0016,009542,2016,05,02,12.3
IDCJAC0016,009542,2016,05,03,11.1
IDCJAC0016,009542,2016,05,04,15.4
IDCJAC0016,009542,2016,05,05,9.3
IDCJAC0016,009542,2016,05,06,9.8
IDCJAC0016,009542,2016,05,07,5.9
IDCJAC0016,009542,2016,05,08,9.8
IDCJAC0016,009542,2016,05,09,8.2
IDCJAC0016,009542,2016,05,10,14.5
IDCJAC0016,009542,2016,05,11,15.0
IDCJAC0016,009542,2016,05,12,14.8
IDCJAC0016,009542,2016,05,13,14.6
IDCJAC0016,009542,2016,05,14,11.3
IDCJAC0016,009542,2016,05,15,13.8
IDCJAC0016,009542,2016,05,16,11.3
IDCJAC0016,009542,2016,05,17,11.8
IDCJAC0016,009542,2016,05,18,12.3
IDCJAC0016,009542,2016,05,19,8.5
IDCJAC0016,009542,2016,05,20,10.2
IDCJAC0016,009542,2016,05,21,3.0
IDCJAC0016,009542,2016,05,22,12.1
IDCJAC0016,009542,2016,05,23,10.2
IDCJAC0016,009542,2016,05,24,7.1
IDCJAC0016,009542,2016,05,25,11.8
IDCJAC0016,009542,2016,05,26,11.1
IDCJAC0016,009542,2016,05,27,10.1
IDCJAC0016,009542,2016,05,28,7.6
IDCJAC0016,009542,2016,05,29,7.2
IDCJAC0016,009542,2016,05,30,7.2
IDCJAC0016,009542,2016,05,31,11.4
IDCJAC0016,009542,2016,06,01,11.3
IDCJAC0016,009542,2016,06,02,10.6
IDCJAC0016,009542,2016,06,03,11.1
IDCJAC0016,009542,2016,06,04,5.1
IDCJAC0016,009542,2016,06,05,7.1
IDCJAC0016,009542,2016,06,06,10.4
IDCJAC0016,009542,2016,06,07,5.3
IDCJAC0016,009542,2016,06,08,6.2
IDCJAC0016,009542,2016,06,09,10.3
IDCJAC0016,009542,2016,06,10,6.7
IDCJAC0016,009542,2016,06,11,10.4
IDCJAC0016,009542,2016,06,12,6.8
IDCJAC0016,009542,2016,06,13,8.5
IDCJAC0016,009542,2016,06,14,4.3
IDCJAC0016,009542,2016,06,15,8.6
IDCJAC0016,009542,2016,06,16,7.1
IDCJAC0016,009542,2016,06,17,8.9
IDCJAC0016,009542,2016,06,18,10.9
IDCJAC0016,009542,2016,06,19,10.1
IDCJAC0016,009542,2016,06,20,6.9
IDCJAC0016,009542,2016,06,21,9.2
IDCJAC0016,009542,2016,06,22,11.0
IDCJAC0016,009542,2016,06,23,8.6
IDCJAC0016,009542,2016,06,24,9.4
IDCJAC0016,009542,2016,06,25,8.4
IDCJAC0016,009542,2016,06,26,11.1
IDCJAC0016,009542,2016,06,27,11.1
IDCJAC0016,009542,2016,06,28,11.2
IDCJAC0016,009542,2016,06,29,9.9
IDCJAC0016,009542,2016,06,30,10.3
IDCJAC0016,009542,2016,07,01,11.2
IDCJAC0016,009542,2016,07,02,11.3
IDCJAC0016,009542,2016,07,03,8.3
IDCJAC0016,009542,2016,07,04,8.0
IDCJAC0016,009542,2016,07,05,10.9
IDCJAC0016,009542,2016,07,06,10.9
IDCJAC0016,009542,2016,07,07,11.5
IDCJAC0016,009542,2016,07,08,6.9
IDCJAC0016,009542,2016,07,09,5.4
IDCJAC0016,009542,2016,07,10,9.7
IDCJAC0016,009542,2016,07,11,8.5
IDCJAC0016,009542,2016,07,12,7.5
IDCJAC0016,009542,2016,07,13,11.6
IDCJAC0016,009542,2016,07,14,10.3
IDCJAC0016,009542,2016,07,15,12.0
IDCJAC0016,009542,2016,07,16,12.0
IDCJAC0016,009542,2016,07,17,6.1
IDCJAC0016,009542,2016,07,18,9.0
IDCJAC0016,009542,2016,07,19,12.2
IDCJAC0016,009542,2016,07,20,10.9
IDCJAC0016,009542,2016,07,21,8.7
IDCJAC0016,009542,2016,07,22,11.9
IDCJAC0016,009542,2016,07,23,9.5
IDCJAC0016,009542,2016,07,24,8.6
IDCJAC0016,009542,2016,07,25,9.7
IDCJAC0016,009542,2016,07,26,7.4
IDCJAC0016,009542,2016,07,27,10.9
IDCJAC0016,009542,2016,07,28,10.9
IDCJAC0016,009542,2016,07,29,11.8
IDCJAC0016,009542,2016,07,30,13.3
IDCJAC0016,009542,2016,07,31,9.0
IDCJAC0016,009542,2016,08,01,10.5
IDCJAC0016,009542,2016,08,02,13.4
IDCJAC0016,009542,2016,08,03,11.5
IDCJAC0016,009542,2016,08,04,5.2
IDCJAC0016,009542,2016,08,05,5.9
IDCJAC0016,009542,2016,08,06,9.6
IDCJAC0016,009542,2016,08,07,13.8
IDCJAC0016,009542,2016,08,08,10.4
IDCJAC0016,009542,2016,08,09,12.3
IDCJAC0016,009542,2016,08,10,12.8
IDCJAC0016,009542,2016,08,11,13.9
IDCJAC0016,009542,2016,08,12,12.7
IDCJAC0016,009542,2016,08,13,14.8
IDCJAC0016,009542,2016,08,14,15.1
IDCJAC0016,009542,2016,08,15,9.6
IDCJAC0016,009542,2016,08,16,13.6
IDCJAC0016,009542,2016,08,17,14.2
IDCJAC0016,009542,2016,08,18,9.2
IDCJAC0016,009542,2016,08,19,14.9
IDCJAC0016,009542,2016,08,20,13.0
IDCJAC0016,009542,2016,08,21,11.0
IDCJAC0016,009542,2016,08,22,7.4
IDCJAC0016,009542,2016,08,23,9.7
IDCJAC0016,009542,2016,08,24,11.7
IDCJAC0016,009542,2016,08,25,12.6
IDCJAC0016,009542,2016,08,26,13.1
IDCJAC0016,009542,2016,08,27,9.6
IDCJAC0016,009542,2016,08,28,9.9
IDCJAC0016,009542,2016,08,29,8.5
IDCJAC0016,009542,2016,08,30,12.1
IDCJAC0016,009542,2016,08,31,10.7
IDCJAC0016,009542,2016,09,01,12.4
IDCJAC0016,009542,2016,09,02,12.4
IDCJAC0016,009542,2016,09,03,12.4
IDCJAC0016,009542,2016,09,04,15.3
IDCJAC0016,009542,2016,09,05,18.4
IDCJAC0016,009542,2016,09,06,14.3
IDCJAC0016,009542,2016,09,07,13.8
IDCJAC0016,009542,2016,09,08,13.9
IDCJAC0016,009542,2016,09,09,18.5
IDCJAC0016,009542,2016,09,10,15.6
IDCJAC0016,009542,2016,09,11,12.9
IDCJAC0016,009542,2016,09,12,14.1
IDCJAC0016,009542,2016,09,13,14.0
IDCJAC0016,009542,2016,09,14,13.5
IDCJAC0016,009542,2016,09,15,18.9
IDCJAC0016,009542,2016,09,16,14.0
IDCJAC0016,009542,2016,09,17,11.8
IDCJAC0016,009542,2016,09,18,19.9
IDCJAC0016,009542,2016,09,19,14.8
IDCJAC0016,009542,2016,09,20,15.8
IDCJAC0016,009542,2016,09,21,21.3
IDCJAC0016,009542,2016,09,22,20.0
IDCJAC0016,009542,2016,09,23,14.5
IDCJAC0016,009542,2016,09,24,21.0
IDCJAC0016,009542,2016,09,25,15.7
IDCJAC0016,009542,2016,09,26,21.5
IDCJAC0016,009542,2016,09,27,16.9
IDCJAC0016,009542,2016,09,28,16.1
IDCJAC0016,009542,2016,09,29,15.9
IDCJAC0016,009542,2016,09,30,20.1
IDCJAC0016,009542,2016,10,01,14.8
IDCJAC0016,009542,2016,10,02,14.6
IDCJAC0016,009542,2016,10,03,17.0
IDCJAC0016,009542,2016,10,04,22.6
IDCJAC0016,009542,2016,10,05,23.8
IDCJAC0016,009542,2016,10,06,20.5
IDCJAC0016,009542,2016,10,07,22.2
IDCJAC0016,009542,2016,10,08,11.6
IDCJAC0016,009542,2016,10,09,19.2
IDCJAC0016,009542,2016,10,10,16.6
IDCJAC0016,009542,2016,10,11,20.2
IDCJAC0016,009542,2016,10,12,25.0
IDCJAC0016,009542,2016,10,13,24.2
IDCJAC0016,009542,2016,10,14,21.2
IDCJAC0016,009542,2016,10,15,22.2
IDCJAC0016,009542,2016,10,16,18.5
IDCJAC0016,009542,2016,10,17,12.4
IDCJAC0016,009542,2016,10,18,19.5
IDCJAC0016,009542,2016,10,19,24.9
IDCJAC0016,009542,2016,10,20,17.7
IDCJAC0016,009542,2016,10,21,15.9
IDCJAC0016,009542,2016,10,22,26.6
IDCJAC0016,009542,2016,10,23,26.8
IDCJAC0016,009542,2016,10,24,21.5
IDCJAC0016,009542,2016,10,25,25.7
IDCJAC0016,009542,2016,10,26,22.3
IDCJAC0016,009542,2016,10,27,27.3
IDCJAC0016,009542,2016,10,28,27.2
IDCJAC0016,009542,2016,10,29,20.5
IDCJAC0016,009542,2016,10,30,24.9
IDCJAC0016,009542,2016,10,31,19.5
IDCJAC0016,009542,2016,11,01,22.5
IDCJAC0016,009542,2016,11,02,28.1
IDCJAC0016,009542,2016,11,03,28.1
IDCJAC0016,009542,2016,11,04,16.2
IDCJAC0016,009542,2016,11,05,28.4
IDCJAC0016,009542,2016,11,06,24.5
IDCJAC0016,009542,2016,11,07,18.5
IDCJAC0016,009542,2016,11,08,26.2
IDCJAC0016,009542,2016,11,09,20.2
IDCJAC0016,009542,2016,11,10,15.1
IDCJAC0016,009542,2016,11,11,21.8
IDCJAC0016,009542,2016,11,12,22.0
IDCJAC0016,009542,2016,11,13,28.8
IDCJAC0016,009542,2016,11,14,29.0
IDCJAC0016,009542,2016,11,15,28.9
IDCJAC0016,009542,2016,11,16,10.1
IDCJAC0016,009542,2016,11,17,23.5
IDCJAC0016,009542,2016,11,18,29.1
IDCJAC0016,009542,2016,11,19,28.3
IDCJAC0016,009542,2016,11,20,19.9
IDCJAC0016,009542,2016,11,21,26.4
IDCJAC0016,009542,2016,11,22,28.7
IDCJAC0016,009542,2016,11,23,28.9
IDCJAC0016,009542,2016,11,24,28.9
IDCJAC0016,009542,2016,11,25,28.8
IDCJAC0016,009542,2016,11,26,28.8
IDCJAC0016,009542,2016,11,27,26.3
IDCJAC0016,009542,2016,11,28,23.6
IDCJAC0016,009542,2016,11,29,18.7
IDCJAC0016,009542,2016,11,30,25.3
IDCJAC0016,009542,2016,12,01,14.9
IDCJAC0016,009542,2016,12,02,25.3
IDCJAC0016,009542,2016,12,03,24.8
IDCJAC0016,009542,2016,12,04,26.8
IDCJAC0016,009542,2016,12,05,25.3
IDCJAC0016,009542,2016,12,06,28.9
IDCJAC0016,009542,2016,12,07,19.8
IDCJAC0016,009542,2016,12,08,26.2
IDCJAC0016,009542,2016,12,09,29.1
IDCJAC0016,009542,2016,12,10,29.0
IDCJAC0016,009542,2016,12,11,17.8
IDCJAC0016,009542,2016,12,12,2.1
IDCJAC0016,009542,2016,12,13,12.1
IDCJAC0016,009542,2016,12,14,27.4
IDCJAC0016,009542,2016,12,15,29.9
IDCJAC0016,009542,2016,12,16,17.1
IDCJAC0016,009542,2016,12,17,29.7
IDCJAC0016,009542,2016,12,18,28.6
IDCJAC0016,009542,2016,12,19,25.9
IDCJAC0016,009542,2016,12,20,26.7
IDCJAC0016,009542,2016,12,21,29.7
IDCJAC0016,009542,2016,12,22,20.2
IDCJAC0016,009542,2016,12,23,26.7
IDCJAC0016,009542,2016,12,24,27.5
IDCJAC0016,009542,2016,12,25,17.6
IDCJAC0016,009542,2016,12,26,29.6
IDCJAC0016,009542,2016,12,27,19.5
IDCJAC0016,009542,2016,12,28,11.4
IDCJAC0016,009542,2016,12,29,10.3
IDCJAC0016,009542,2016,12,30,28.2
IDCJAC0016,009542,2016,12,31,22.2
